offer_id,customer_id,offer_type,accepted,date_offered
1160,15598751,Fee Waiver,False,2025-07-11
1161,15703019,Rate Discount,False,2025-03-10
1162,15680855,Product Upgrade,False,2026-03-16
1163,15697311,Fee Waiver,False,2025-12-09
1164,15676242,Cashback,True,2025-01-28
1165,15684198,Fee Waiver,False,2026-07-08
1166,15684198,Product Upgrade,False,2025-07-12
1167,customer_15714227,Cashback,False,2026-06-07
1168,15789546,Loyalty Bonus,False,2026-03-01
1169,15678385,Cashback,True,2025-05-30
1170,15657085,Product Upgrade,True,2025-04-18
1171,15640627,Loyalty Bonus,False,2025-01-01
1172,15566211,Loyalty Bonus,False,2025-08-20
1173,15595067,Fee Waiver,False,2025-12-06
1174,15595067,Rate Discount,False,2025-01-16
1175,15753566,Cashback,False,2026-05-17
1176,15753566,Product Upgrade,True,2025-06-06
1177,15650391,Rate Discount,False,2024-12-28
1178,15681843,Cashback,True,2025-07-13
1179,15681843,Product Upgrade,False,2024-09-05
1180,15814846,Fee Waiver,False,2025-12-18
1181,15729956,Loyalty Bonus,False,2024-09-18
1182,15594862,Cashback,False,2025-08-31
1183,15703399,Fee Waiver,,2026-01-28
1184,15640260,Loyalty Bonus,True,2025-02-04
1185,15716822,Product Upgrade,False,2026-04-07
1186,15716822,Rate Discount,True,2025-11-13
1187,15790683,Loyalty Bonus,False,2024-10-19
1188,15607713,Rate Discount,True,2024-12-05
1189,15700212,Fee Waiver,True,2026-03-30
1190,15700212,product upgrade,False,2026-01-10
1191,15625824,Product Upgrade,False,2025-03-14
1192,15617705,Loyalty Bonus,False,2025-11-01
1193,15617705,RATE DISCOUNT,True,2025-11-04
1194,15634891,Product Upgrade,False,2024-09-16
1195,15686963,Fee Waiver,True,2024-10-10
1196,15808189,Product Upgrade,False,2025-01-28
1197,15799156,Cashback,True,2025-09-05
1198,15694296,Fee Waiver,True,2024-09-03
1199,15677049,Product Upgrade,False,2025-07-15
1200,15583595,Rate Discount,MAYBE,2025-10-15
1201,15590146,Cashback,False,2024-11-06
1202,15801548,Loyalty Bonus,False,2025-05-30
1203,15791302,Loyalty Bonus,False,2025-06-13
1204,15599956,Fee Waiver,True,2025-04-10
1205,15599956,Rate Discount,True,2026-04-20
1206,15638149,Loyalty Bonus,True,2026-08-06
1207,15786199,Fee Waiver,no,2026-05-16
1208,15701765,Rate Discount,True,2026-04-14
1209,15729040,Cashback,,2025-04-30
1210,15602497,Product Upgrade,False,2026-02-16
1211,15812071,Product Upgrade,True,2026-07-05
1212,15738267,Loyalty Bonus,False,2026-02-16
1213,15738267,Fee Waiver,False,2025-08-03
1214,15786800,Loyalty Bonus,False,2026-03-26
1215,15591130,Product Upgrade,False,2024-09-29
1216,15591130,Fee Waiver,False,2025-08-13
1217,15720662,Rate Discount,False,2024-09-20
1218,15568360,Cashback,False,2025-12-28
1219,15597131,Fee Waiver,True,2025-03-05
1220,15589660,Rate Discount,False,2025-10-30
1221,15589660,Rate Discount,True,2025-01-15
1222,15769818,Rate Discount,False,2026-02-02
1223,15769818,Cashback,False,01-12-2024
1224,15614818,Product Upgrade,False,2025-10-04
1225,15794014,Cashback,False,2026-03-16
1226,15723411,Fee Waiver,True,2025-01-13
1227,15723411,Product Upgrade,False,2025-09-24
1228,15812497,Cashback,False,2026-03-24
1229,15690678,Fee Waiver,False,2026-05-17
1230,15690678,Loyalty Bonus,True,2025-09-05
1231,15747677,Rate Discount,False,2026-03-22
1232,15673908,Product Upgrade,False,2025-09-13
1233,15807294,Fee Waiver,True,2026-06-20
1234,15618581,Fee Waiver,0,2024-09-04
1235,15718779,Loyalty Bonus,True,2025-05-16
1236,15709994,Fee Waiver,False,2024-12-15
1237,15706815,Rate Discount,False,2024-09-11
1238,15706815,Loyalty Bonus,False,2025-06-20
1239,15618018,Product Upgrade,False,2025-11-13
1240,15671032,Rate Discount,True,2026-02-06
1241,15671032,Loyalty Bonus,True,07-31-2026
1242,15634281,Fee Waiver,False,2024-12-15
1243,15634281,Cashback,False,2026-03-24
1244,15766374,Loyalty Bonus,True,2025-10-06
1245,15766374,Product Upgrade,True,2026-06-17
1246,15649523,RATE DISCOUNT,True,2025-08-26
1247,15651063,Cashback,True,2026-06-12
1248,15683124,Cashback,False,2025-08-02
1249,15683124,Product Upgrade,False,2025-10-21
1250,15670823,Rate Discount,True,2026-05-15
1251,15670823,Product Upgrade,False,2024-12-23
1252,15607133,Product Upgrade,False,2026-05-30
1253,15725141,Rate Discount,False,2024-11-17
offer_1254,15636756,Rate Discount,True,2026-08-31
1255,15585047,Rate Discount,True,2026-01-04
1256,15585047,Loyalty Bonus,False,2025-08-13
1257,15743976,Fee Waiver,False,2025-11-24
1258,15793881,Product Upgrade,True,2026-08-01
1259,15631072,Rate Discount,False,2026-07-31
1260,15631460,Product Upgrade,False,2024-10-05
1261,15631460,Fee Waiver,MAYBE,2025-04-30
1262,15692002,Product Upgrade,False,2026-04-24
1263,15758035,Loyalty Bonus,False,2025-08-03
1264,15758035,Product Upgrade,True,2025-04-24
1265,15617518,Loyalty Bonus,True,2025/05/08
1266,15651802,Loyalty Bonus,True,2025-08-08
1267,15651802,Loyalty Bonus,False,2025-07-23
1268,15631813,Fee Waiver,False,2025-07-07
1269,15741728,Product Upgrade,True,2025-10-24
1270,15741728,Rate Discount,True,2025-01-05
1271,15576676,NULL,True,2026-02-24
1272,15711378,Cashback,True,2026-03-27
1273,15711378,Fee Waiver, False ,2025-08-10
1274,15765520,Product Upgrade,False,2025-10-04
1275,15656726,Loyalty Bonus,True,2025-12-08
1276,15647842,Rate Discount,False,2026-08-08
1277,15719309,Product Upgrade,True,2024-09-08
1278,15719309,Rate Discount,True,2024-10-20
1279,15594404,Fee Waiver,False,2025-11-22
1280,15594404,Rate Discount,False,2025-11-04
1281,15751158,Rate Discount,False,2026-06-14
1282,15751158,Rate Discount,False,2025-01-31
1283,15695129,Rate Discount,True,2026-02-17
1284,15640865,N/A,True,2026-08-17
1285,15714080,Product Upgrade,True,2026-06-04
1286,15648721,Fee Waiver,False,2024-12-09
1287,15758726,Rate Discount,True,2025-05-29
1288,15758726,Product Upgrade,True,2025-04-03
1289,15781553,Product Upgrade,False,2025-01-04
1290,15722578,Product Upgrade,True,2025-03-17
1291,15801062,Loyalty Bonus,False,2024-12-10
1292,15662955,Loyalty Bonus,True,2024-12-08
1293,15657386,Product Upgrade,True,2025-05-26
1294,15783955,Loyalty Bonus,True,2025-02-11
1295,39046369,Rate Discount,True,2024-10-26
1296,15804516,Product Upgrade,True,01/07/2025
1297,15681758,Cashback,True,2025-06-27
1298,15681758, Cashback ,True,2025-02-02
1299,15630321,Fee Waiver,True,2025-06-06
1300,15630321,Rate Discount,True,2026-08-16
1301,15810347,Fee Waiver,True,2025-01-24
1302,15595303,Product Upgrade,False,2026-03-02
1303,15685372,Rate Discount,False,2025-07-18
1304,15755868,Loyalty Bonus,True,2026-03-28
1305,15755868,Loyalty Bonus,False,2026-06-28
1306,15735222,Cashback,False,2024-11-02
1307,15604804,Cashback,False,2024-10-05
1308,15718944,Fee Waiver,False,2025-10-02
1309,15718944,Loyalty Bonus,False,2026-07-09
1310,15678626,Loyalty Bonus,False,2026-01-03
1311,15571550,Cashback,True,2024-12-09
1312,15723053,Rate Discount,True,2026-06-20
1313,15708048,Rate Discount,False,2025-09-13
1314,15701109,Cashback,False,2025-06-21
1315,15701109,Loyalty Bonus,False,2026-06-04
1316,15651533,Loyalty Bonus,False,2025-10-27
1317,15651533,Product Upgrade,False,2025-12-20
1318,15655574,Product Upgrade,True,2024-10-30
1319,15718106,Fee Waiver,False,2025-11-15
1320,15585067,Cashback, False ,2025-01-12
1321,15675501,Fee Waiver,False,2025-10-10
1322,15633233,Fee Waiver,False,2025-12-04
1323,15659105,Fee Waiver,True,2026-05-17
1324,15575409,Rate Discount,False,2025-07-15
1325,15752342,Product Upgrade,False,2026-03-17
1326,15752342,Cashback,False,2024-10-07
1327,15800229,Cashback,False,2024-10-10
1328,15800229,Rate Discount,False,2025-06-16
1329,15663441,Loyalty Bonus,True,2026-08-31
1330,15663441,Rate Discount,False,2024-12-25
1331,15775082,Cashback,True,2026-01-29
1332,15775082,Fee Waiver,True,2024-10-28
1333,customer_15579706,Fee Waiver,False,2024-09-20
1334,15718247,Rate Discount,True,2025-03-04
1335,15718247,Fee Waiver,False,2024-10-20
1336,15755722,Cashback,False,2024-09-29
1337,15582259,Product Upgrade,False,2025-05-03
1338,15780835,Cashback,False,2025-12-05
1339,15780835,Product Upgrade,False,2025-03-16
1340,15675896,Cashback,yes,2026-05-08
1341,15658459,Cashback,False,2025-05-30
1342,15658057,Cashback,False,2025-08-15
1343,15801767,Fee Waiver,True,2025-10-26
1344,15801767,Rate Discount,False,2026-03-21
1345,15569178,Fee Waiver,True,2026-03-30
1346,15811236,Product Upgrade,False,2026-04-03
1347,15811236,Cashback,True,2026-07-04
1348,15713826,Fee Waiver,False,2025-11-12
1349,15570205,Cashback,False,2025-08-21
1350,15589348,Fee Waiver,True,24-02-2026
1351,15804610,Product Upgrade,True,2025-12-21
1352,15700854,product upgrade,False,2026-03-22
1353,15700854,Loyalty Bonus,True,2026-06-14
1354,15758836,Loyalty Bonus,True,2025-01-11
1355,15772933,Fee Waiver,True,2025-02-06
1356,15809006,Rate Discount,True,2025-08-14
1357,15744614,Product Upgrade,True,2025-01-07
1358,15744614,Cashback,True,2025-03-28
1359,15704250,Fee Waiver,False,2026-02-09
1360,15700255,Rate Discount,False,2026-01-22
1361,15700255,Fee Waiver,False,2026-06-29
1362,15669410,Cashback,False,2024-12-30
1363,15807595,Cashback,True,2025-04-06
1364,15807595,Product Upgrade,True,2025-11-16
1365,15664523,Rate Discount,True,2025-03-02
1366,15642833,Loyalty Bonus,TRUEE,2025-06-13
1367,15713644,Loyalty Bonus,False,2024-09-15
1368,15750466,Cashback,True,2026-01-07
1369,15739054,Fee Waiver,False,2026-03-14
1370,15739054,Fee Waiver,True,2026-02-12
1371,33268633,Product Upgrade,False,2025-11-22
1372,15772892,Cashback,True,2026-04-25
1373,15567993,Product Upgrade,True,2025-01-15
1374,15617603,Loyalty Bonus,False,2025-01-15
1375,15617603,Product Upgrade,False,2025-01-14
1376,15630419,Rate Discount,False,2025-02-14
1377,15684269,Cashback,True,2025-09-06
1378,15684269,Product Upgrade,False,2025-06-01
1379,15762745,Loyalty Bonus,False,2024-09-15
1380,15746970,Fee Waiver,False,2026-08-28
1381,15746970,Fee Waiver,False,2026-08-18
1382,15725024,Rate Discount, True ,2024-11-02
1383,15592116,Fee Waiver,True,2025-01-22
1384,15592116,Product Upgrade,False,2024-10-15
1385,15624391,Product Upgrade,True,2025-10-04
1386,15574879,Rate Discount,True,2026-07-21
1387,15734491,Cashback,True,2025-04-20
1388,15675320,Product Upgrade,True,2024-12-25
1389,15675320,Cashback,True,2025-03-30
1390,15643438,Fee Waiver,False,2025-07-05
1391,15752508,Rate Discount,True,2026-02-02
1392,15808846,Rate Discount,True,2026-05-08
1393,15663489,Product Upgrade,True,2024-09-29
1394,15730639,Loyalty Bonus,True,2026-01-14
1395,19617313,Loyalty Bonus,True,2025-02-15
1396,15672132,Product Upgrade,False,2025-01-18
1397,15672132,Fee Waiver,True,2026-06-24
1398,15742638,Product Upgrade,True,2026-05-12
1399,15742638,Product Upgrade,False,2025-04-24
1400,15578603,Product Upgrade,False,2026-01-27
1401,15578603,Rate Discount,True,2025-02-19
1402,15726088,Product Upgrade,False,2026-04-11
1403,15772995,Product Upgrade,True,2025-10-06
1404,15772995,Cashback,False,2026-05-30
1405,15765694,Loyalty Bonus,False,2026-03-23
1406,15659486,Loyalty Bonus,False,N/A
1407,15659486,Loyalty Bonus,True,2025-03-04
1408,15569410,Cashback,True,2026-06-28
1409,15632256,Cashback,False,2025-09-14
1410,90448088,Fee Waiver,True,2024-10-19
1411,15777639,Cashback,True,2025-07-09
1412,15777639,Loyalty Bonus,False,2025-11-01
1413,15778410,Loyalty Bonus,False,2024-10-11
1414,15704763,Loyalty Bonus,False,2025-08-29
1415,15757646,Loyalty Bonus,True,2025-02-24
1416,15701121,Product Upgrade,False,2024-09-03
1417,15796313,Fee Waiver,False,2026-05-19
1418,15815660,Loyalty Bonus,True,2025-07-10
1419,15815660,,True,2026-04-25
1420,15602844,Cashback,False,2026-06-08
1421,15636238,Fee Waiver,True,2024-11-15
1422,15636238,Product Upgrade,True,2025-08-17
1423,15770101,Loyalty Bonus,True,2025-06-22
1424,15645543,Cashback,False,2024-09-04
1425,15645543,Rate Discount,False,2024-11-10
1426,15596397,Rate Discount,False,2025-07-08
1427,15596397,Rate Discount,True,2026-01-23
1428,15770525,Product Upgrade,True,2026-08-27
1429,15684267,Fee Waiver,True,2025-02-08
1430,15684267,Product Upgrade,True,2026-01-14
1431,15689980,Rate Discount,False,2026-08-30
1432,15756471,Fee Waiver,True,2026-08-06
1433,15756471,Cashback,True,2024-11-17
1434,15802256,Product Upgrade,True,2025-06-21
1435,15725664,Loyalty Bonus,True,2026-03-12
1436,15701946,Fee Waiver,True,2025-04-12
1437,15693381,Rate Discount,False,2025-08-31
1438,15693381,Loyalty Bonus,True,2024-09-15
1439,15607691,Cashback,False,2026-04-30
1440,15603846,Unknown,True,2026-03-13
1441,15603846,Loyalty Bonus,False,2026-04-19
1442,15725355,Fee Waiver,True,2024-10-23
1443,15773017,Rate Discount,False,2026-06-11
1444,15773017,Loyalty Bonus,True,2025-08-28
1445,15625641,Loyalty Bonus,False,2026-01-06
1446,15625641,Cashback,False,2025-02-26
1447,15777922,Loyalty Bonus,True,2026-05-29
1448,15777922,RATE DISCOUNT,True,2024-09-13
1449,15606841,Rate Discount,False,2026-05-15
1450,15757648,Product Upgrade,True,2025-08-04
1451,15677173,Loyalty Bonus,True,2026-07-09
1452,15764170,Rate Discount,False,2025-12-29
1453,15610446,Loyalty Bonus,False,2025-06-14
1454,15612776,Loyalty Bonus,False,2025-10-14
1455,15794122,Loyalty Bonus,True,2026-02-09
1456,15794122,Cashback,False,2024-10-07
1457,15779247,Product Upgrade,False,2025-12-21
1458,15779247,Fee Waiver,False,2025-06-30
1459,15707078,Product Upgrade,True,2025-08-23
1460,15683471,Product Upgrade,True,2025-12-19
1461,15770435,Rate Discount,True,2025-12-14
1462,15770435,Loyalty Bonus,False,2025-01-23
1463,15592994,Cashback,True,2026-03-17
1464,15624068,Loyalty Bonus,N/A,2026-02-09
1465,15595221,,False,2025-03-08
1466,15595221,Rate Discount,False,2025-07-03
1467,15613471,Product Upgrade,True,2024-11-24
1468,15613471,Fee Waiver,False,2024-12-09
1469,15583499,Loyalty Bonus,False,2025-03-07
1470,15804075,Cashback,False,2025-11-02
1471,15804075,Loyalty Bonus,True,2026-06-15
1472,15800517,Loyalty Bonus,False,2026-03-23
1473,15800517,Fee Waiver,True,2025-07-05
1474,15797389,Cashback,False,2026-04-30
1475,15779390,Product Upgrade,True,2026-01-16
1476,15711219,Fee Waiver,True,2026-03-16
1477,15770498,Product Upgrade,True,2025-10-07
1478,15678727,Loyalty Bonus,False,2024-12-11
1479,15740104,Fee Waiver,False,2025-12-05
1480,15792649,Rate Discount,True,2026-05-14
1481,15605275,Product Upgrade,False,2025-05-15
1482,15572467,Loyalty Bonus,True,2026-07-08
1483,15738219,Fee Waiver,True,2026-08-01
1484,15738219,Cashback,True,2026-05-08
1485,15804394,Loyalty Bonus,False,2025-12-27
1486,15804394,Rate Discount,False,2025-11-13
1487,15583718,Cashback,False,2025-09-27
1488,15583718,Rate Discount,TRUEE,2025-05-31
1489,15802478,Product Upgrade,True,2026-05-08
1490,15802478,Rate Discount,True,2025-04-15
1491,15619343,Product Upgrade,False,2025-05-23
1492,15758813,Product Upgrade,False,2025-10-27
1493,15761374,Loyalty Bonus,False,2025-10-17
1494,15788539,Product Upgrade,False,2024-11-07
1495,15747222,Product Upgrade,False,2025-08-15
1496,15699634,Cashback,False,2025-05-28
1497,15589076,Cashback,False,2025-12-22
1498,15589076,Loyalty Bonus,False,2025-11-25
1499,15758845,Rate Discount,True,2025-05-24
1500,15685844,Product Upgrade,True,2025-09-11
1501,15583090,Product Upgrade,False,2025-12-26
1502,15583090,Loyalty Bonus,False,2025-06-15
1503,15633640,Product Upgrade,True,2025-06-16
1504,15633640,Rate Discount,True,2025-08-07
1505,15573741,Loyalty Bonus,False,2026-03-12
1506,15633574,Rate Discount,False,2024-12-26
1507,15633574,Product Upgrade,False,2025-05-02
1508,15711455,Product Upgrade,False,2025-01-14
1509,15711455,Product Upgrade,False,2025-10-12
1510,15570601,Rate Discount,False,2026-04-05
1511,15709338,Rate Discount,True,2025-06-04
1512,15709338,Loyalty Bonus,False,2025-03-11
1513,15780746,Cashback,False,2025-09-10
1514,15681956,Loyalty Bonus,False,2025-05-08
1515,15786852,Fee Waiver,False,2026-03-19
1516,15805312,Loyalty Bonus,True,2026-02-23
1517,15805312,Rate Discount,False,2025-02-24
1518,15636572,Product Upgrade,False,2025-10-13
1519,15636572,Loyalty Bonus,True,2025/07/31
1520,15632575,Fee Waiver,True,2026-06-29
1521,15632575,Rate Discount,False,2026-08-26
1522,15740164,Fee Waiver,False,2025-01-27
1523,15740164,Product Upgrade,True,2026-05-09
1524,15574947,Loyalty Bonus,True,2025-06-17
1525,15574947,Cashback,False,2025-11-22
1526,15706593,Fee Waiver,False,2025-12-14
1527,15590268,Loyalty Bonus,True,2025-11-20
1528,15590268,Product Upgrade,True,2025-11-26
1529,15643630,Rate Discount,False,2025-10-28
1530,15643630,cashback,False,2025-09-05
1531,15641043,RATE DISCOUNT,True,2026-05-25
1532,15768095,Rate Discount,N/A,2025-03-19
1533,15713479,Fee Waiver,True,2024-09-30
1534,15713479,Fee Waiver,True,2024-11-21
1535,15566958,Product Upgrade,False,2024-12-31
1536,15566958,Loyalty Bonus,False,2025-02-09
1537,21849011,Loyalty Bonus,True,2026-08-11
1538,15716324,Loyalty Bonus,True,2024-12-19
1539,15574783,Product Upgrade,True,2024-11-09
1540,15802486,Fee Waiver,True,2026-03-14
1541,15783398,Cashback,True,2025-03-18
1542,21460199,Loyalty Bonus,True,2025-04-03
1543,15604588,Rate Discount,True,2025-09-11
1544,15735428,Loyalty Bonus,False,2024-10-09
1545,15629078,Cashback,False,2025-11-05
1546,15806880,Rate Discount,True,2026-03-14
1547,15754999,Rate Discount,True,2024-09-02
1548,15754999,Rate Discount,False,2024-09-06
1549,15622017,Cashback,True,2025-06-12
1550,15705885,Fee Waiver,True,2025-06-03
1551,15566843,Rate Discount,True,2026-01-04
1552,15626983,Product Upgrade,True,2025-12-05
1553,15811261,Product Upgrade,True,2025-10-26
1554,15741554,Fee Waiver,True,2026-06-18
1555,15769051,Fee Waiver,False,2024-11-15
1556,15739858,Rate Discount,False,2025-08-22
1557,15739858,Loyalty Bonus,False,2026-07-09
1558,15638355,Cashback,False,2024-10-31
1559,15805637,Product Upgrade,False,2026-06-25
1560,15805637,Product Upgrade,False,2025-12-24
1561,15586243,Fee Waiver,False,2024-12-12
1562,15623791,Loyalty Bonus,True,2025-10-01
1563,15652693,Fee Waiver,False,2025-01-04
1564,15586993,Product Upgrade,TRUEE,2026-08-28
1565,15584930,Rate Discount,False,2026-08-01
1566,15799031,Loyalty Bonus,False,2026-08-23
1567,15799031,Product Upgrade,False,2025-03-24
1568,15659651,Product Upgrade,False,2025-02-28
1569,15659651,Cashback,True,2025-05-08
1570,15687310,Rate Discount,True,2024-10-13
1571,15687310,Rate Discount,True,2025-09-20
1572,15607347,Loyalty Bonus,False,2026-05-08
1573,15698321,Loyalty Bonus,True,2026-02-01
1574,15657812,Cashback,True,2025-09-19
1575,15681562,RATE DISCOUNT,True,2025-04-23
1576,15589793,Rate Discount,True,2025-09-19
1577,15675190,Loyalty Bonus,False,2026-06-10
1578,15600734,Rate Discount,True,2026-07-05
1579,15779176,Fee Waiver,True,2025-06-29
1580,15674922,Fee Waiver,False,2026-06-10
1581,15737506,Product Upgrade,False,2025-10-17
1582,15737506,Cashback,True,2026-03-27
1583,15780514,Loyalty Bonus,False,2025-12-22
1584,15623647,Fee Waiver,True,2025-11-28
1585,15692416,Fee Waiver,True,2025-06-07
1586,15771139,Fee Waiver,True,2024-10-07
1587,15771139,Fee Waiver,False,2025-02-22
1588,15772243,Cashback,True,2025-02-19
1589,15693468,Rate Discount,False,2025-01-08
1590,15762268,Fee Waiver,UNKNOWN,2025-07-22
1591,15780954,Fee Waiver,False,2026-02-24
1592,15700174,Product Upgrade,False,2026-08-03
1593,15635728,Fee Waiver,False,2026-04-16
1594,15792329,Rate Discount,True,2024-11-30
1595,15792329,Product Upgrade,True,2024-10-09
1596,15635597,Cashback,False,2025-02-22
1597,15635597,Rate Discount,False,2025-09-26
1598,15630913,Cashback,True,2025-11-08
1599,15630913,Rate Discount,False,2026-07-14
1600,15587913,Product Upgrade,False,2025-07-16
1601,15657107,Rate Discount,False,2026-08-05
1602,15570859,Cashback,TRUE,2026-03-03
1603,15570859,Rate Discount,False,2025-01-27
1604,15748381,Product Upgrade,False,2026-06-22
1605,15666055,Product Upgrade,False,2025-08-09
1606,15617648,Cashback,False,2026-07-21
1607,15755678,Rate Discount,False,2024-11-23
1608,15624781,Fee Waiver,True,2024-09-20
1609,81882891,Loyalty Bonus,False,2026-05-05
1610,15567399,Product Upgrade,True,2024-11-17
1611,15613656,Loyalty Bonus,True,2025-03-29
1612,15657214,Rate Discount,False,2026-05-12
1613,15657214,Fee Waiver,False,2025-04-08
1614,15729970,Cashback,False,2024-09-29
1615,15727384,Fee Waiver,True,2026-03-27
1616,15732917,product upgrade,False,2024-10-03
1617,15612050,Fee Waiver,True,2025-06-17
1618,15726267,Loyalty Bonus,False,2025-10-31
1619,15726267,Product Upgrade,False,2026-03-14
1620,15715297,RATE DISCOUNT,True,2024-12-22
1621,15756668,Cashback,True,2026-08-01
1622,15756668,Fee Waiver,True,2026-07-09
1623,15565779,Product Upgrade,True,2024-11-24
1624,15633043,Fee Waiver,True,2025-11-29
1625,15633043,Fee Waiver,True,2025-01-30
1626,15752953,Fee Waiver,True,2026-03-27
1627,15603088,Cashback,True,2024-11-10
1628,15603088,Loyalty Bonus,False,2025-07-17
1629,15606613,cashback,False,2026-03-01
1630,15606613,Cashback,True,2025-07-08
1631,15666043,Product Upgrade,False,2025-07-05
1632,15746190,Rate Discount,True,2026-06-15
1633,15634262,Product Upgrade,True,2025-04-23
1634,15799825,Cashback,False,2025-12-13
1635,15756875,Product Upgrade,False,2025-04-26
1636,15756875,Product Upgrade,False,2025-04-19
1637,60868890,Product Upgrade,False,2026-06-07
1638,15678146,Fee Waiver,False,2025-01-03
1639,15710743,Product Upgrade,False,2024-12-18
1640,15709846,Product Upgrade,True,2026-04-18
1641,15635459,Product Upgrade,False,2025-09-22
1642,15642544,Fee Waiver,False,2025-03-05
1643,15642544,Rate Discount,False,2024-11-11
1644,15566494,Loyalty Bonus,True,2025-02-05
1645,15655238,Product Upgrade,False,2025-02-08
1646,15733429,Product Upgrade,True,NULL
1647,15814536,Product Upgrade,False,2026-04-01
1648,15814536,Product Upgrade,False,2025-07-06
1649,15771702,Cashback,False,2026-08-24
1650,15792222,Cashback,True,2024-10-13
1651,15792222,Rate Discount,False,2024-12-14
1652,15730868,Cashback,False,2025-08-06
1653,15577078,Product Upgrade,True,2024-12-28
1654,15577078,Rate Discount,False,"Apr 15, 2026"
1655,15679550,Fee Waiver,True,2025-07-21
1656,15679550,Fee Waiver,True,2025-07-30
1657,15668081,Cashback,False,2026-06-22
1658,15710295,Loyalty Bonus,False,2026-06-28
1659,15724443,Fee Waiver,False,2026-02-25
1660,15629338,Loyalty Bonus,False,2024-10-12
1661,15790379,Loyalty Bonus,False,2026-06-24
1662,15750684,Rate Discount,True,2025-01-11
1663,15750684,Loyalty Bonus,False,2026-03-19
1664,15697214,Product Upgrade,True,2026-07-26
1665,15573309,Fee Waiver,True,2025-02-05
1666,15805303,Rate Discount,True,2025-12-15
1667,15741385,Unknown,True,2025-12-10
1668,15741385,Rate Discount,True,2026-06-28
1669,15744843,Rate Discount,False,2026-03-19
1670,15815626,Loyalty Bonus,NULL,2024-11-04
1671,15815626,Fee Waiver,False,2024-10-29
1672,15617617,Loyalty Bonus,False,2025-06-18
1673,15617617,Loyalty Bonus,True,2025-10-06
1674,15687477,Fee Waiver,True,2026-08-30
1675,15687477,Rate Discount,False,2026-01-26
1676,15578908,Loyalty Bonus,True,2025-09-25
1677,15687658,Product Upgrade,False,2025-11-26
1678,15687658,Product Upgrade,False,2025-05-17
1679,15608886,Loyalty Bonus,True,2024-12-31
1680,15757408,Loyalty Bonus,False,2025-12-06
1681,15806132,cashback,False,2026-02-24
1682,15806132,Product Upgrade,False,2026-03-05
1683,15813022,Fee Waiver,True,2025-07-26
1684,15673578,Loyalty Bonus,True,2026-01-08
1685,15689168,Product Upgrade,True,2025-09-11
1686,15689168,Fee Waiver,False,2026-03-06
1687,15769216,Fee Waiver,True,2025-02-02
1688,15804814,Product Upgrade,False,2026-05-17
1689,15804814,Fee Waiver,False,2024-12-19
1690,15778934,Rate Discount,True,2026-05-21
1691,15630241,Cashback,True,2025-01-15
1692,15719561,Fee Waiver,False,2026-03-29
1693,15615096,Rate Discount,False,2025-11-27
1694,15714586,Cashback,True,2026-08-17
1695,15634949,Loyalty Bonus,True,2025-02-16
1696,15589224,Fee Waiver,True,2024-12-10
1697,15589224,Product Upgrade,False,2025-12-14
1698,15603216,Cashback,True,2025-05-18
1699,15631201,Loyalty Bonus,False,2025-10-25
1700,15631201,Cashback,False,2026-07-23
1701,15746594,Loyalty Bonus,True,2024-11-11
1702,15746594,Rate Discount,True,2026-02-04
1703,15671609,Cashback,True,2026-06-09
1704,15671609,Product Upgrade,True,2024-11-30
1705,15774857,Loyalty Bonus,False,2025-01-08
1706,15774857,Loyalty Bonus,True,2026-07-31
1707,15791836,Fee Waiver,False,2025-06-06
1708,15791836,Cashback,True,2026-06-11
1709,15651554,Fee Waiver,False,2025-03-21
1710,15583576,Product Upgrade,True,2024-12-23
1711,15583576,Product Upgrade,True,2025-06-01
1712,15723320,Rate Discount,False,2025-10-24
1713,15603851,Fee Waiver,True,2025-04-21
1714,15603851,Product Upgrade,False,2024-10-18
1715,15777923,fee waiver,True,2025-04-02
1716,15777923,Fee Waiver,True,2025-12-11
1717,15735719,Loyalty Bonus,False,2025-12-22
1718,15664881,Cashback,False,2025-04-04
1719,15664881,Loyalty Bonus,False,2024-12-28
1720,15757568,Loyalty Bonus,False,2025-06-06
1721,15792660,Cashback,True,2026-02-09
1722,15599722,Product Upgrade,True,2025-06-21
1723,15610355,Cashback,False,2024-09-17
1724,15610355,Cashback,False,2024-10-13
1725,15588219,Rate Discount,False,2025-03-09
1726,15758372,Fee Waiver,False,2024-11-15
1727,15612109,Loyalty Bonus,True,2026-03-21
1728,15639322,Fee Waiver,False,2026-07-03
1729,15639322,Loyalty Bonus,False,2025-07-18
1730,15811842,Fee Waiver,False,2026-02-28
1731,15811842,Rate Discount,False,2024-12-28
1732,15648794,Loyalty Bonus,False,2026-05-12
1733,15771211,Fee Waiver,True,2025-01-24
1734,15630698,Fee Waiver,False,2024-12-31
1735,15694200,Cashback,False,2024-10-23
1736,15721426,Loyalty Bonus,False,2026-03-10
1737,15750649,Rate Discount,False,2024-10-24
1738,15750649,Loyalty Bonus,False,2025-04-09
1739,15685706,Rate Discount,True,2024-09-16
1740,15685706,Product Upgrade,True,2025-04-30
1741,15641835,Rate Discount,False,2025-03-29
1742,15586821,Rate Discount,,2026-07-06
1743,15793842,Product Upgrade,False,2025-10-01
1744,15667554,Product Upgrade,True,2024-11-02
1745,15667554,Loyalty Bonus,False,2025-08-26
1746,15794479,Fee Waiver,False,2026-07-21
