customer_id,log_date,monthly_balance,num_products,product_type,usage_log_id
15655238,2026-01-01,1253.65,2,Checking,24544
15655238,2026-02-01,1369.77,2,Checking,24545
15655238,2026-03-01,1563.39,2,Investment,24546
15655238,2026-04-01,1485.79,2,Credit Card,24547
15655238,2026-05-01,1479.63,2,Credit Card,24548
15655238,2026-06-01,1350.25,2,Checking,24549
15655238,2026-07-01,1233.87,2,Credit Card,24550
15655238,2026-08-01,1280.95,2,Credit Card,24551
15655238,2026-09-01,1441.17,2,Loan,24552
15733429,2025-10-01,118884.23,2,Credit Card,24553
15733429,2025-11-01,124431.64,2,Investment,24554
15733429,2025-12-01,102547.62,2,Credit Card,24555
15733429,2026-01-01,128590.81,2,Credit Card,24556
15733429,2026-02-01,104757.02,2,Checking,24557
15733429,2026-03-01,111127.58,2,Savings,24558
15733429,2026-04-01,133556.77,2,Credit Card,24559
15733429,2026-05-01,138010.26,2,Investment,24560
15733429,2026-06-01,137296.95,2,Checking,24561
15733429,2026-07-01,105976.21,2,Checking,24562
15733429,2026-08-01,124731.39,2,Checking,24563
15733429,2026-09-01,122707.64,2,Credit Card,24564
15814536,2025-10-01,96116.26,2,Checking,24565
15814536,2025-11-01,126985.98,2,Loan,24566
15814536,2025-12-01,121894.16,2,Investment,24567
15814536,2026-01-01,113861.12,2,Credit Card,24568
15814536,2026-02-01,128193.52,2,Investment,24569
15814536,2026-03-01,101583.0,2,Loan,24570
15814536,2026-04-01,118005.43,2,Savings,24571
15814536,2026-05-01,114522.66,2,Savings,24572
15814536,2026-06-01,104885.83,2,Loan,24573
15814536,2026-07-01,126085.42,2,Credit Card,24574
15814536,2026-08-01,104186.61,2,Checking,24575
15814536,2026-09-01,96919.4,2,Credit Card,24576
15771702,2025-10-01,162484.76,2,Checking,24577
15771702,2025-11-01,180595.05,2,Credit Card,24578
15771702,2025-12-01,158068.0,2,Investment,24579
15771702,2026-01-01,147574.89,2,Investment,24580
15771702,2026-02-01,189047.11,2,Savings,24581
15771702,2026-03-01,187137.23,2,Credit Card,24582
15771702,2026-04-01,172377.2,2,Investment,24583
15771702,2026-05-01,172854.77,2,Credit Card,24584
15771702,2026-06-01,161706.13,2,Checking,24585
15771702,2026-07-01,143286.16,2,Investment,24586
15771702,2026-08-01,158988.53,2,Credit Card,24587
15771702,2026-09-01,166103.86,2,Loan,24588
15723008,2025-10-01,90370.13,2,Credit Card,24589
15723008,2025-11-01,91189.1,2,Loan,24590
15723008,2025-12-01,103640.36,2,Credit Card,24591
15723008,2026-01-01,114823.28,2,Savings,24592
15723008,2026-02-01,105170.8,2,Loan,24593
15723008,2026-03-01,108057.23,2,Savings,24594
15723008,2026-04-01,116666.17,2,Savings,24595
15723008,2026-05-01,109213.42,2,Loan,24596
15723008,2026-06-01,110519.2,2,Loan,24597
15723008,2026-07-01,104099.49,2,Savings,24598
15723008,2026-08-01,94945.85,2,Savings,24599
15723008,2026-09-01,91585.71,2,Checking,24600
15797160,2025-10-01,3383.16,1,Loan,24601
15797160,2025-11-01,3589.26,1,Credit Card,24602
15797160,2025-12-01,3238.1,1,Investment,24603
15797160,2026-01-01,3810.8,1,Loan,24604
15797160,2026-02-01,3613.74,1,Investment,24605
15797160,2026-03-01,4099.85,1,Credit Card,24606
15797160,2026-04-01,4060.52,1,Savings,24607
15797160,2026-05-01,3866.54,1,Checking,24608
15797160,2026-06-01,3341.69,1,Credit Card,24609
15797160,2026-07-01,3520.71,1,Checking,24610
15797160,2026-08-01,3847.25,1,Checking,24611
15797160,2026-09-01,3127.45,1,Savings,24612
15792222,2025-10-01,93912.53,2,Investment,24613
15792222,2025-11-01,115875.57,2,Checking,24614
15792222,2025-12-01,94687.08,2,Investment,24615
15792222,2026-01-01,107295.51,2,Checking,24616
15792222,2026-02-01,121377.88,2,Checking,24617
15792222,2026-03-01,96195.95,2,Credit Card,24618
15792222,2026-04-01,107092.74,2,Savings,24619
15792222,2026-05-01,120530.64,2,Investment,24620
15792222,2026-06-01,91254.7,2,Investment,24621
15792222,2026-07-01,102069.13,2,Savings,24622
15792222,2026-08-01,105768.51,2,Savings,24623
15792222,2026-09-01,99968.21,2,Credit Card,24624
15644765,2025-10-01,102739.33,1,Investment,24625
15644765,2025-11-01,128711.77,1,Loan,24626
15644765,2025-12-01,116480.3,1,Loan,24627
15644765,2026-01-01,124244.75,1,Checking,24628
15644765,2026-02-01,129137.63,1,Credit Card,24629
15644765,2026-03-01,137003.77,1,Investment,24630
15644765,2026-04-01,134433.25,1,Investment,24631
15644765,2026-05-01,124980.47,1,Credit Card,24632
15644765,2026-06-01,105170.88,1,Credit Card,24633
15644765,2026-07-01,134233.23,1,Credit Card,24634
15644765,2026-08-01,127832.5,1,Loan,24635
15644765,2026-09-01,116728.57,1,Checking,24636
15610686,2025-10-01,161907.71,1,Checking,24637
15610686,2025-11-01,183475.65,1,Investment,24638
15610686,2025-12-01,182854.43,1,Savings,24639
15610686,2026-01-01,148132.91,1,Loan,24640
15610686,2026-02-01,160006.38,1,Checking,24641
15610686,2026-03-01,154549.34,1,Checking,24642
15610686,2026-04-01,169295.32,1,Investment,24643
15610686,2026-05-01,151040.57,1,Checking,24644
15610686,2026-06-01,183324.02,1,Savings,24645
15610686,2026-07-01,171789.2,1,Loan,24646
15610686,2026-08-01,159470.07,1,Loan,24647
15610686,2026-09-01,187258.93,1,Investment,24648
15730868,2025-10-01,4374.42,2,Checking,24649
15730868,2025-11-01,5352.24,2,Savings,24650
15730868,2025-12-01,4597.59,2,Investment,24651
15730868,2026-01-01,4377.55,2,Savings,24652
15730868,2026-02-01,4272.92,2,Savings,24653
15730868,2026-03-01,4159.21,2,Savings,24654
15730868,2026-04-01,4638.74,2,Checking,24655
15730868,2026-05-01,4016.76,2,Savings,24656
15730868,2026-06-01,5416.78,2,Savings,24657
15730868,2026-07-01,4734.04,2,Savings,24658
15730868,2026-08-01,5223.59,2,Checking,24659
15730868,2026-09-01,4444.89,2,Credit Card,24660
15705991,2025-10-01,130108.44,1,Investment,24661
15705991,2025-11-01,117492.79,1,Loan,24662
15705991,2025-12-01,120412.89,1,Credit Card,24663
15705991,2026-01-01,116813.74,1,Checking,24664
15705991,2026-02-01,101528.22,1,Loan,24665
15705991,2026-03-01,102804.8,1,Credit Card,24666
15705991,2026-04-01,123102.5,1,Checking,24667
15705991,2026-05-01,97513.85,1,Credit Card,24668
15705991,2026-06-01,117791.72,1,Loan,24669
15705991,2026-07-01,110190.34,1,Investment,24670
15705991,2026-08-01,106532.39,1,Savings,24671
15705991,2026-09-01,128399.57,1,Loan,24672
15577078,2025-10-01,1622.42,1,Credit Card,24673
15577078,2025-11-01,1259.21,1,Investment,24674
15577078,2025-12-01,1330.92,1,Loan,24675
15577078,2026-01-01,1300.96,1,Savings,24676
15577078,2026-02-01,1677.67,1,Savings,24677
15577078,2026-03-01,1546.78,1,Savings,24678
15577078,2026-04-01,1489.27,1,Credit Card,24679
15577078,2026-05-01,1449.24,1,Credit Card,24680
15577078,2026-06-01,1599.31,1,Credit Card,24681
15577078,2026-07-01,1599.38,1,Investment,24682
15577078,2026-08-01,1642.41,1,Investment,24683
15577078,2026-09-01,1457.39,1,Credit Card,24684
15679550,2025-10-01,1251.44,2,Credit Card,24685
15679550,2025-11-01,1526.45,2,Checking,24686
15679550,2025-12-01,1244.06,2,Checking,24687
15679550,2026-01-01,1449.68,2,Checking,24688
15679550,2026-02-01,1401.8,2,Checking,24689
15679550,2026-03-01,1511.95,2,Loan,24690
15679550,2026-04-01,1366.27,2,Investment,24691
15679550,2026-05-01,1380.64,2,Savings,24692
15679550,2026-06-01,1526.44,2,Savings,24693
15679550,2026-07-01,1176.13,2,Checking,24694
15679550,2026-08-01,1225.78,2,Loan,24695
15679550,2026-09-01,1516.21,2,Loan,24696
15787655,2025-10-01,3492.96,2,Loan,24697
15787655,2025-11-01,2828.83,2,Investment,24698
15787655,2025-12-01,3230.34,2,Investment,24699
15787655,2026-01-01,3682.98,2,Credit Card,24700
15787655,2026-02-01,2863.63,2,Credit Card,24701
15787655,2026-03-01,3231.98,2,Checking,24702
15787655,2026-04-01,3033.47,2,Loan,24703
15787655,2026-05-01,2790.55,2,Loan,24704
15787655,2026-06-01,3519.98,2,Investment,24705
15787655,2026-07-01,3191.93,2,Investment,24706
15787655,2026-08-01,3703.88,2,Credit Card,24707
15787655,2026-09-01,3370.01,2,Savings,24708
15668081,2025-10-01,1895.96,2,Credit Card,24709
15668081,2025-11-01,1739.15,2,Investment,24710
15668081,2025-12-01,2157.68,2,Credit Card,24711
15668081,2026-01-01,2096.21,2,Savings,24712
15668081,2026-02-01,2170.91,2,Investment,24713
15668081,2026-03-01,2226.97,2,Credit Card,24714
15668081,2026-04-01,1965.17,2,Investment,24715
15668081,2026-05-01,2164.2,2,Savings,24716
15668081,2026-06-01,2103.3,2,Investment,24717
15668081,2026-07-01,1706.56,2,Loan,24718
15668081,2026-08-01,2183.45,2,Checking,24719
15668081,2026-09-01,2146.4,2,Loan,24720
15747980,2025-10-01,144824.31,2,Investment,24721
15747980,2025-11-01,136115.76,2,Credit Card,24722
15747980,2025-12-01,158054.67,2,Savings,24723
15747980,2026-01-01,147661.88,2,Checking,24724
15747980,2026-02-01,149571.18,2,Savings,24725
15747980,2026-03-01,131722.12,2,Checking,24726
15747980,2026-04-01,157937.59,2,Investment,24727
15747980,2026-05-01,137400.12,2,Loan,24728
15747980,2026-06-01,140017.63,2,Checking,24729
15747980,2026-07-01,145251.94,2,Savings,24730
15747980,2026-08-01,163080.27,2,Savings,24731
15747980,2026-09-01,124367.1,2,Credit Card,24732
15710295,2025-10-01,107167.41,2,Credit Card,24733
15710295,2025-11-01,134046.71,2,Loan,24734
15710295,2025-12-01,129020.52,2,Credit Card,24735
15710295,2026-01-01,116743.72,2,Checking,24736
15710295,2026-02-01,126256.25,2,Investment,24737
15710295,2026-03-01,121567.78,2,Checking,24738
15710295,2026-04-01,133933.32,2,Investment,24739
15710295,2026-05-01,136370.81,2,Loan,24740
15710295,2026-06-01,106768.05,2,Checking,24741
15710295,2026-07-01,106486.07,2,Checking,24742
15710295,2026-08-01,109722.96,2,Checking,24743
15710295,2026-09-01,111256.42,2,Loan,24744
15724443,2025-10-01,105162.66,1,Investment,24745
15724443,2025-11-01,136140.47,1,Checking,24746
15724443,2025-12-01,123510.97,1,Checking,24747
15724443,2026-01-01,131324.6,1,Loan,24748
15724443,2026-02-01,108918.03,1,Credit Card,24749
15724443,2026-03-01,111237.69,1,Loan,24750
15724443,2026-04-01,129819.01,1,Loan,24751
15724443,2026-05-01,140394.43,1,Checking,24752
15724443,2026-06-01,135337.59,1,Credit Card,24753
15724443,2026-07-01,122869.81,1,Credit Card,24754
15724443,2026-08-01,124797.75,1,Credit Card,24755
15724443,2026-09-01,110086.09,1,Checking,24756
15571305,2025-10-01,91782.58,1,Checking,24757
15571305,2025-11-01,107643.44,1,Credit Card,24758
15571305,2025-12-01,106523.15,1,Loan,24759
15571305,2026-01-01,92662.6,1,Investment,24760
15571305,2026-02-01,116187.71,1,Investment,24761
15571305,2026-03-01,105738.64,1,Savings,24762
15571305,2026-04-01,113773.65,1,Loan,24763
15571305,2026-05-01,114481.43,1,Savings,24764
15571305,2026-06-01,93360.73,1,Savings,24765
15571305,2026-07-01,99816.74,1,Loan,24766
15571305,2026-08-01,93770.25,1,Checking,24767
15571305,2026-09-01,117656.82,1,Credit Card,24768
15569503,2025-10-01,1857.16,2,Credit Card,24769
15569503,2025-11-01,1719.99,2,Checking,24770
15569503,2025-12-01,2126.44,2,Savings,24771
15569503,2026-01-01,1898.26,2,Savings,24772
15569503,2026-02-01,1968.63,2,Loan,24773
15569503,2026-03-01,1983.15,2,Checking,24774
15569503,2026-04-01,1777.18,2,Savings,24775
15569503,2026-05-01,1903.83,2,Loan,24776
15569503,2026-06-01,2186.33,2,Investment,24777
15569503,2026-07-01,2029.02,2,Credit Card,24778
15569503,2026-08-01,1990.88,2,Investment,24779
15569503,2026-09-01,1696.91,2,Loan,24780
15581840,2025-10-01,3978.82,2,Savings,24781
15581840,2025-11-01,3363.36,2,Loan,24782
15581840,2025-12-01,3585.88,2,Checking,24783
15581840,2026-01-01,3823.72,2,Checking,24784
15581840,2026-02-01,3351.11,2,Investment,24785
15581840,2026-03-01,4238.66,2,Investment,24786
15581840,2026-04-01,4177.19,2,Investment,24787
15581840,2026-05-01,3934.4,2,Investment,24788
15581840,2026-06-01,3993.22,2,Credit Card,24789
15581840,2026-07-01,3315.48,2,Credit Card,24790
15581840,2026-08-01,4225.69,2,Checking,24791
15581840,2026-09-01,3687.55,2,Savings,24792
15772262,2025-10-01,111838.03,1,Checking,24793
15772262,2025-11-01,96218.7,1,Credit Card,24794
15772262,2025-12-01,101091.0,1,Loan,24795
15772262,2026-01-01,100496.8,1,Investment,24796
15772262,2026-02-01,102557.14,1,Checking,24797
15772262,2026-03-01,105600.97,1,Investment,24798
15772262,2026-04-01,115370.19,1,Investment,24799
15772262,2026-05-01,105988.64,1,Checking,24800
15772262,2026-06-01,98761.52,1,Investment,24801
15772262,2026-07-01,107422.28,1,Investment,24802
15772262,2026-08-01,125308.37,1,Loan,24803
15772262,2026-09-01,125336.36,1,Investment,24804
15767794,2025-10-01,133733.43,1,Credit Card,24805
15767794,2025-11-01,130425.97,1,Checking,24806
15767794,2025-12-01,126212.41,1,Investment,24807
15767794,2026-01-01,114327.58,1,Checking,24808
15767794,2026-02-01,117211.04,1,Checking,24809
15767794,2026-03-01,130449.82,1,Checking,24810
15767794,2026-04-01,113469.45,1,Investment,24811
15767794,2026-05-01,114967.35,1,Credit Card,24812
15767794,2026-06-01,108139.06,1,Savings,24813
15767794,2026-07-01,126559.15,1,Savings,24814
15767794,2026-08-01,126841.13,1,Checking,24815
15767794,2026-09-01,118247.73,1,Savings,24816
15629338,2025-10-01,39593.46,1,Credit Card,24817
15629338,2025-11-01,32325.81,1,Investment,24818
15629338,2025-12-01,34310.38,1,Loan,24819
15629338,2026-01-01,33857.26,1,Savings,24820
15629338,2026-02-01,40998.35,1,Checking,24821
15629338,2026-03-01,36021.24,1,Checking,24822
15629338,2026-04-01,33288.0,1,Investment,24823
15629338,2026-05-01,32553.16,1,Investment,24824
15629338,2026-06-01,34933.73,1,Credit Card,24825
15629338,2026-07-01,38280.63,1,Loan,24826
15629338,2026-08-01,34734.49,1,Loan,24827
15629338,2026-09-01,38223.27,1,Checking,24828
15790379,2025-10-01,124172.08,1,Loan,24829
15790379,2025-11-01,121576.59,1,Credit Card,24830
15790379,2025-12-01,101958.5,1,Savings,24831
15790379,2026-01-01,108306.49,1,Savings,24832
15790379,2026-02-01,118828.74,1,Savings,24833
15790379,2026-03-01,109506.57,1,Investment,24834
15790379,2026-04-01,98849.3,1,Checking,24835
15790379,2026-05-01,104985.11,1,Credit Card,24836
15790379,2026-06-01,97696.44,1,Credit Card,24837
15790379,2026-07-01,110334.29,1,Checking,24838
15790379,2026-08-01,122732.56,1,Checking,24839
15790379,2026-09-01,111317.24,1,Credit Card,24840
15750684,2025-10-01,1891.09,1,Loan,24841
15750684,2025-11-01,1919.39,1,Investment,24842
15750684,2025-12-01,1948.71,1,Credit Card,24843
15750684,2026-01-01,1947.8,1,Investment,24844
15750684,2026-02-01,1863.59,1,Investment,24845
15750684,2026-03-01,2122.04,1,Loan,24846
15750684,2026-04-01,2117.22,1,Checking,24847
15750684,2026-05-01,2083.96,1,Savings,24848
15750684,2026-06-01,2060.24,1,Investment,24849
15750684,2026-07-01,1824.21,1,Credit Card,24850
15750684,2026-08-01,2150.26,1,Investment,24851
15750684,2026-09-01,2055.28,1,Credit Card,24852
15697214,2025-10-01,1066.66,2,Investment,24853
15697214,2025-11-01,983.18,2,Savings,24854
15697214,2025-12-01,982.95,2,Checking,24855
15697214,2026-01-01,871.16,2,Savings,24856
15697214,2026-02-01,936.87,2,Loan,24857
15697214,2026-03-01,1051.87,2,Checking,24858
15697214,2026-04-01,831.74,2,Loan,24859
15697214,2026-05-01,993.27,2,Investment,24860
15697214,2026-06-01,847.46,2,Savings,24861
15697214,2026-07-01,908.11,2,Investment,24862
15697214,2026-08-01,916.65,2,Credit Card,24863
15697214,2026-09-01,953.16,2,Investment,24864
15711015,2025-10-01,2779.65,2,Credit Card,24865
15711015,2025-11-01,3240.77,2,Investment,24866
15711015,2025-12-01,2936.07,2,Loan,24867
15711015,2026-01-01,3390.54,2,Loan,24868
15711015,2026-02-01,2822.69,2,Investment,24869
15711015,2026-03-01,3636.59,2,Credit Card,24870
15711015,2026-04-01,2879.5,2,Investment,24871
15711015,2026-05-01,3416.38,2,Investment,24872
15711015,2026-06-01,3281.65,2,Savings,24873
15711015,2026-07-01,3409.76,2,Savings,24874
15711015,2026-08-01,3422.6,2,Checking,24875
15711015,2026-09-01,2698.65,2,Loan,24876
15573309,2025-10-01,939.71,2,Loan,24877
15573309,2025-11-01,885.69,2,Checking,24878
15573309,2025-12-01,1079.33,2,Loan,24879
15573309,2026-01-01,904.4,2,Savings,24880
15573309,2026-02-01,939.86,2,Investment,24881
15573309,2026-03-01,1055.56,2,Investment,24882
15573309,2026-04-01,881.07,2,Investment,24883
15573309,2026-05-01,1070.5,2,Credit Card,24884
15573309,2026-06-01,1161.34,2,Savings,24885
15573309,2026-07-01,1019.06,2,Investment,24886
15573309,2026-08-01,1099.45,2,Savings,24887
15573309,2026-09-01,1051.86,2,Checking,24888
15805303,2025-10-01,151265.27,1,Loan,24889
15805303,2025-11-01,151458.87,1,Investment,24890
15805303,2025-12-01,124280.51,1,Credit Card,24891
15805303,2026-01-01,155404.72,1,Investment,24892
15805303,2026-02-01,159004.23,1,Checking,24893
15805303,2026-03-01,137454.53,1,Checking,24894
15805303,2026-04-01,160575.97,1,Credit Card,24895
15805303,2026-05-01,157080.89,1,Loan,24896
15805303,2026-06-01,160787.15,1,Investment,24897
15805303,2026-07-01,136226.13,1,Credit Card,24898
15805303,2026-08-01,134533.17,1,Loan,24899
15805303,2026-09-01,129664.22,1,Loan,24900
15741385,2025-10-01,98668.06,1,Investment,24901
15741385,2025-11-01,109855.01,1,Investment,24902
15741385,2025-12-01,109741.86,1,Investment,24903
15741385,2026-01-01,109742.79,1,Credit Card,24904
15741385,2026-02-01,95152.57,1,Investment,24905
15741385,2026-03-01,119233.68,1,Checking,24906
15741385,2026-04-01,114143.88,1,Loan,24907
15741385,2026-05-01,111902.72,1,Investment,24908
15741385,2026-06-01,96542.27,1,Investment,24909
15741385,2026-07-01,97630.67,1,Credit Card,24910
15741385,2026-08-01,106439.35,1,Savings,24911
15741385,2026-09-01,122796.34,1,Investment,24912
15780254,2025-10-01,3795.03,1,Checking,24913
15780254,2025-11-01,3257.76,1,Credit Card,24914
15780254,2025-12-01,3813.6,1,Credit Card,24915
15780254,2026-01-01,3606.82,1,Investment,24916
15780254,2026-02-01,3523.57,1,Checking,24917
15780254,2026-03-01,3757.39,1,Investment,24918
15780254,2026-04-01,3778.99,1,Loan,24919
15780254,2026-05-01,3065.87,1,Credit Card,24920
15780254,2026-06-01,3453.61,1,Loan,24921
15780254,2026-07-01,3032.25,1,Loan,24922
15780254,2026-08-01,3389.86,1,Credit Card,24923
15780254,2026-09-01,3728.85,1,Credit Card,24924
15744843,2025-10-01,146665.98,1,Loan,24925
15744843,2025-11-01,142121.68,1,Checking,24926
15744843,2025-12-01,126092.57,1,Savings,24927
15744843,2026-01-01,128910.26,1,Checking,24928
15744843,2026-02-01,162090.05,1,Investment,24929
15744843,2026-03-01,152836.84,1,Loan,24930
15744843,2026-04-01,148557.78,1,Credit Card,24931
15744843,2026-05-01,138049.92,1,Investment,24932
15744843,2026-06-01,129538.33,1,Credit Card,24933
15744843,2026-07-01,155386.36,1,Investment,24934
15744843,2026-08-01,154028.57,1,Loan,24935
15744843,2026-09-01,154546.45,1,Credit Card,24936
15815626,2025-10-01,67052.89,2,Checking,24937
15815626,2025-11-01,72703.93,2,Checking,24938
15815626,2025-12-01,64095.87,2,Investment,24939
15815626,2026-01-01,61469.92,2,Loan,24940
15815626,2026-02-01,63201.33,2,Loan,24941
15815626,2026-03-01,58992.28,2,Savings,24942
15815626,2026-04-01,72279.92,2,Savings,24943
15815626,2026-05-01,63814.94,2,Savings,24944
15815626,2026-06-01,64728.74,2,Investment,24945
15815626,2026-07-01,78631.66,2,Credit Card,24946
15815626,2026-08-01,58499.79,2,Credit Card,24947
15815626,2026-09-01,60246.41,2,Loan,24948
15784736,2025-10-01,136889.2,1,Checking,24949
15784736,2025-11-01,141313.17,1,Checking,24950
15784736,2025-12-01,151008.95,1,Checking,24951
15784736,2026-01-01,133591.38,1,Loan,24952
15784736,2026-02-01,145037.58,1,Credit Card,24953
15784736,2026-03-01,123005.71,1,Credit Card,24954
15784736,2026-04-01,147997.48,1,Loan,24955
15784736,2026-05-01,138328.86,1,Savings,24956
15784736,2026-06-01,148883.76,1,Savings,24957
15784736,2026-07-01,130423.82,1,Loan,24958
15784736,2026-08-01,153046.86,1,Loan,24959
15784736,2026-09-01,155962.3,1,Checking,24960
15813412,2025-10-01,41711.93,1,Savings,24961
15813412,2025-11-01,39602.77,1,Investment,24962
15813412,2025-12-01,44503.04,1,Checking,24963
15813412,2026-01-01,42591.5,1,Checking,24964
15813412,2026-02-01,47082.16,1,Credit Card,24965
15813412,2026-03-01,48773.07,1,Loan,24966
15813412,2026-04-01,49329.07,1,Credit Card,24967
15813412,2026-05-01,45097.87,1,Investment,24968
15813412,2026-06-01,40258.81,1,Savings,24969
15813412,2026-07-01,47744.51,1,Loan,24970
15813412,2026-08-01,45247.2,1,Checking,24971
15813412,2026-09-01,48859.26,1,Checking,24972
15809143,2025-10-01,123967.01,1,Loan,24973
15809143,2025-11-01,120869.02,1,Checking,24974
15809143,2025-12-01,144040.65,1,Checking,24975
15809143,2026-01-01,137361.37,1,Loan,24976
15809143,2026-02-01,124423.85,1,Savings,24977
15809143,2026-03-01,125793.55,1,Checking,24978
15809143,2026-04-01,139491.89,1,Checking,24979
15809143,2026-05-01,151629.97,1,Credit Card,24980
15809143,2026-06-01,121236.64,1,Loan,24981
15809143,2026-07-01,138683.37,1,Investment,24982
15809143,2026-08-01,145329.13,1,Credit Card,24983
15809143,2026-09-01,122466.24,1,Investment,24984
15617617,2025-10-01,1295.58,2,Investment,24985
15617617,2025-11-01,1243.58,2,Credit Card,24986
15617617,2025-12-01,1453.5,2,Checking,24987
15617617,2026-01-01,1264.22,2,Investment,24988
15617617,2026-02-01,1234.68,2,Checking,24989
15617617,2026-03-01,1092.94,2,Checking,24990
15617617,2026-04-01,1301.98,2,Savings,24991
15617617,2026-05-01,1402.24,2,Investment,24992
15617617,2026-06-01,1197.9,2,Loan,24993
15617617,2026-07-01,1100.7,2,Investment,24994
15617617,2026-08-01,1216.56,2,Loan,24995
15617617,2026-09-01,1376.39,2,Checking,24996
15779738,2025-10-01,5215.78,1,Loan,24997
15779738,2025-11-01,4342.22,1,Credit Card,24998
15779738,2025-12-01,4584.54,1,Savings,24999
15779738,2026-01-01,4239.95,1,Investment,25000
15779738,2026-02-01,5100.48,1,Checking,25001
15779738,2026-03-01,4128.15,1,Investment,25002
15779738,2026-04-01,5096.92,1,Investment,25003
15779738,2026-05-01,4222.97,1,Credit Card,25004
15779738,2026-06-01,5157.05,1,Savings,25005
15779738,2026-07-01,4947.9,1,Loan,25006
15779738,2026-08-01,3947.45,1,Savings,25007
15779738,2026-09-01,4522.34,1,Savings,25008
15668669,2025-10-01,89774.97,1,Savings,25009
15668669,2025-11-01,99438.37,1,Credit Card,25010
15668669,2025-12-01,83742.21,1,Savings,25011
15668669,2026-01-01,84746.81,1,Savings,25012
15668669,2026-02-01,105410.84,1,Loan,25013
15668669,2026-03-01,83186.34,1,Checking,25014
15668669,2026-04-01,100697.93,1,Credit Card,25015
15668669,2026-05-01,107231.54,1,Savings,25016
15668669,2026-06-01,108756.71,1,Savings,25017
15668669,2026-07-01,96795.71,1,Loan,25018
15668669,2026-08-01,112004.33,1,Investment,25019
15668669,2026-09-01,89886.05,1,Loan,25020
15687477,2025-10-01,164813.1,1,Investment,25021
15687477,2025-11-01,203614.22,1,Investment,25022
15687477,2025-12-01,195616.0,1,Loan,25023
15687477,2026-01-01,171254.84,1,Credit Card,25024
15687477,2026-02-01,197530.86,1,Investment,25025
15687477,2026-03-01,164532.71,1,Loan,25026
15687477,2026-04-01,177741.22,1,Credit Card,25027
15687477,2026-05-01,170172.23,1,Credit Card,25028
15687477,2026-06-01,192633.79,1,Investment,25029
15687477,2026-07-01,211148.2,1,Checking,25030
15687477,2026-08-01,200740.07,1,Savings,25031
15687477,2026-09-01,211176.54,1,Loan,25032
15578908,2025-10-01,523.46,2,Credit Card,25033
15578908,2025-11-01,614.18,2,Investment,25034
15578908,2025-12-01,503.51,2,Loan,25035
15578908,2026-01-01,518.24,2,Checking,25036
15578908,2026-02-01,594.01,2,Checking,25037
15578908,2026-03-01,499.79,2,Credit Card,25038
15578908,2026-04-01,506.88,2,Savings,25039
15578908,2026-05-01,501.46,2,Loan,25040
15578908,2026-06-01,503.89,2,Checking,25041
15578908,2026-07-01,484.12,2,Savings,25042
15578908,2026-08-01,471.48,2,Savings,25043
15578908,2026-09-01,560.72,2,Checking,25044
15687658,2025-10-01,64918.25,2,Credit Card,25045
15687658,2025-11-01,57875.86,2,Checking,25046
15687658,2025-12-01,74595.08,2,Loan,25047
15687658,2026-01-01,59687.69,2,Credit Card,25048
15687658,2026-02-01,60141.21,2,Checking,25049
15687658,2026-03-01,66304.53,2,Savings,25050
15687658,2026-04-01,75104.76,2,Investment,25051
15687658,2026-05-01,67508.09,2,Loan,25052
15687658,2026-06-01,68809.67,2,Loan,25053
15687658,2026-07-01,74415.25,2,Loan,25054
15687658,2026-08-01,67910.56,2,Investment,25055
15687658,2026-09-01,59512.9,2,Loan,25056
15615020,2025-10-01,152156.63,2,Investment,25057
15615020,2025-11-01,153139.11,2,Checking,25058
15615020,2025-12-01,154311.71,2,Savings,25059
15615020,2026-01-01,148541.72,2,Investment,25060
15615020,2026-02-01,154639.54,2,Credit Card,25061
15615020,2026-03-01,169020.65,2,Savings,25062
15615020,2026-04-01,161148.54,2,Loan,25063
15615020,2026-05-01,159390.8,2,Savings,25064
15615020,2026-06-01,141922.25,2,Savings,25065
15615020,2026-07-01,160522.08,2,Investment,25066
15615020,2026-08-01,146684.98,2,Credit Card,25067
15615020,2026-09-01,137206.07,2,Credit Card,25068
15608886,2025-10-01,3650.12,2,Loan,25069
15608886,2025-11-01,3238.15,2,Credit Card,25070
15608886,2025-12-01,3777.46,2,Credit Card,25071
15608886,2026-01-01,3811.66,2,Loan,25072
15608886,2026-02-01,3364.75,2,Loan,25073
15608886,2026-03-01,3900.34,2,Loan,25074
15608886,2026-04-01,3873.46,2,Loan,25075
15608886,2026-05-01,3756.31,2,Checking,25076
15608886,2026-06-01,3466.57,2,Checking,25077
15608886,2026-07-01,2951.96,2,Loan,25078
15608886,2026-08-01,2979.29,2,Credit Card,25079
15608886,2026-09-01,3074.82,2,Loan,25080
15602551,2025-10-01,3176.89,2,Checking,25081
15602551,2025-11-01,3300.73,2,Checking,25082
15602551,2025-12-01,2677.81,2,Loan,25083
15602551,2026-01-01,2664.7,2,Checking,25084
15602551,2026-02-01,3242.61,2,Investment,25085
15602551,2026-03-01,3301.62,2,Checking,25086
15602551,2026-04-01,3206.42,2,Loan,25087
15602551,2026-05-01,3024.93,2,Loan,25088
15602551,2026-06-01,3076.72,2,Loan,25089
15602551,2026-07-01,3386.31,2,Investment,25090
15602551,2026-08-01,2983.61,2,Credit Card,25091
15602551,2026-09-01,3154.18,2,Investment,25092
15672945,2025-10-01,134279.78,1,Savings,25093
