cust_key,customer_id,age,gender,geography,credit_score,balance,tenure_months,num_products,has_cr_card,is_active,estimated_salary,is_churned,CLV_LTV,avg_ticket_res_time_hrs,dw_start_date,dw_end_date
916447816,15750545,44,Male,France,629,0.0,60.0,4,False,False,117572.59,True,0.0,13.47,2021-09-02,
918473760,15776596,39,Female,Spain,730,140094.59,72.0,1,True,False,172450.04,True,0.0,7.67,2020-09-02,
920204430,15792868,69,Male,France,675,0.0,12.0,2,True,False,157097.09,False,0.0,,2025-09-01,
914716189,15734177,33,Male,France,643,0.0,48.0,2,True,True,152992.04,False,0.0,3.8,2022-09-02,
917463751,15763898,46,Female,Spain,568,0.0,36.0,2,True,True,29372.62,False,0.0,20.0,2023-09-02,
890771851,15686957,35,Male,Germany,553,158584.28,24.0,2,True,False,43640.16,False,1268674.24,4.8,2024-09-01,
889757896,15673820,33,Male,France,568,0.0,84.0,2,True,False,143450.61,False,0.0,,2019-09-03,
888773899,15661745,36,Male,France,557,0.0,36.0,1,False,True,144078.02,False,0.0,5.43,2023-09-02,
940607416,15805463,32,Male,Germany,682,105163.88,24.0,2,True,True,164170.46,False,841311.04,18.83,2024-09-01,
886148574,15636388,23,Female,Germany,702,98775.23,84.0,1,True,False,114603.96,False,197550.46,4.85,2019-09-03,
911858141,15701364,30,Male,France,724,0.0,120.0,2,True,True,54265.55,False,0.0,,2016-09-03,
920352386,15797751,47,Female,Germany,466,102085.72,60.0,1,True,True,183536.24,True,0.0,51.05,2021-09-02,
915644575,15744695,39,Male,France,694,77652.4,60.0,1,True,True,25407.59,False,155304.8,1.5,2021-09-02,
919333702,15784148,62,Male,France,643,0.0,108.0,2,False,False,155870.82,False,0.0,4.65,2017-09-03,
890616228,15681274,56,Female,Spain,726,105473.74,24.0,1,True,True,46044.7,False,421894.96,,2024-09-01,
891546410,15691950,49,Male,France,591,0.0,36.0,2,True,False,50123.44,False,0.0,,2023-09-02,
887910954,15653857,34,Male,France,498,0.0,24.0,2,True,True,148528.24,False,0.0,,2024-09-01,
862138947,15586585,51,Female,Germany,698,111018.98,24.0,1,True,False,86410.28,False,444075.92,9.7,2024-09-01,
862915214,15591711,38,Male,Spain,739,128366.44,0.0,1,True,False,12796.43,False,641832.2,15.1,2026-09-01,
915791574,15749482,30,Male,Spain,772,78653.05,48.0,1,True,False,1790.48,False,235959.15,1.8,2022-09-02,
861184452,15575410,39,Female,Germany,667,83765.35,48.0,2,True,False,118358.54,False,502592.1,4.5,2022-09-02,
891716636,15697095,46,Male,Spain,705,0.0,84.0,2,True,False,117273.35,False,0.0,6.2,2019-09-03,
919455868,15788483,38,Male,Spain,719,0.0,0.0,1,True,False,126876.47,False,0.0,49.9,2026-09-01,
886061952,15633640,52,Female,France,799,161209.66,48.0,1,True,True,89081.41,False,483628.98,,2022-09-02,
889666541,15670602,24,Male,Germany,790,107418.27,84.0,1,False,True,160450.21,False,214836.54,2.4,2019-09-03,
914599009,15730397,40,Male,Spain,739,109681.61,12.0,1,True,True,193321.3,False,438726.44,1.9,2025-09-01,
916711102,15759038,41,Female,France,793,141806.46,,1,True,False,102921.17,False,283612.92,,2023-09-02,
913947354,15729763,34,Male,Spain,655,116114.93,12.0,1,True,True,49492.15,False,464459.72,6.05,2025-09-01,
885046338,15620398,34,Female,Spain,635,98683.47,60.0,2,True,False,15733.19,False,394733.88,,2021-09-02,
917639612,15769596,24,Female,Germany,710,110407.44,24.0,2,False,False,15832.43,True,0.0,4.6,2024-09-01,
887877157,15652400,56,Male,Spain,667,168883.08,24.0,1,False,True,18897.78,False,675532.32,32.3,2024-09-01,
913796357,15724527,34,Male,France,825,0.0,108.0,2,True,True,31933.06,False,0.0,,2017-09-03,
914865946,15739223,24,Female,Spain,688,0.0,36.0,2,True,True,102195.16,False,0.0,,2023-09-02,
860264750,15565806,38,Male,France,532,0.0,108.0,2,False,False,30583.95,False,0.0,10.0,2017-09-03,
862023405,15582910,38,Male,France,514,112230.38,48.0,1,True,False,16717.11,True,0.0,5.55,2022-09-02,
919279979,15782778,35,Male,France,815,0.0,48.0,2,False,True,198490.33,False,0.0,11.4,2022-09-02,
940461254,15800736,42,Female,Spain,601,96763.89,48.0,1,True,True,199242.65,False,290291.67,21.8,2022-09-02,
885075074,15621267,32,Male,France,637,0.0,60.0,1,False,False,148769.08,False,0.0,,2021-09-02,
889817542,15675842,26,Male,Spain,656,139584.57,48.0,1,True,False,36308.93,False,418753.71,,2022-09-02,
920316866,15796167,35,Male,Germany,782,98556.89,84.0,2,True,False,117644.36,False,394227.56,10.7,2019-09-03,
913884957,15727489,45,Female,Spain,567,157320.51,12.0,1,True,False,62193.92,False,629282.04,6.95,2025-09-01,
890623014,15681991,32,Male,France,542,107871.72,84.0,1,True,False,125302.64,False,215743.44,12.23,2019-09-03,
883376057,15606177,39,Male,France,672,0.0,24.0,2,True,False,87372.49,False,0.0,6.3,2024-09-01,
913023870,15719779,25,Male,Germany,645,157404.02,12.0,2,True,False,93073.04,False,1259232.16,,2025-09-01,
883411548,15607753,23,Female,Spain,606,70417.79,120.0,1,False,True,90896.04,False,140835.58,,2016-09-03,
917458728,15763327,32,Male,France,835,124993.29,96.0,2,True,True,27548.06,False,499973.16,,2018-09-03,
860316672,15567013,33,Male,Spain,779,0.0,36.0,2,True,False,30804.68,False,0.0,,2023-09-02,
917545339,15766064,33,Male,France,559,111060.05,108.0,2,True,False,110371.84,False,444240.2,6.6,2017-09-03,
918440807,15775206,37,Male,France,699,0.0,120.0,2,False,False,83263.04,False,0.0,10.7,2016-09-03,
940460450,15800688,42,Female,Spain,495,0.0,84.0,2,False,False,130404.53,False,0.0,,2019-09-03,
891659755,15695339,53,Male,Germany,517,109172.88,0.0,1,True,False,54676.1,True,0.0,,2026-09-01,
919398205,15786680,37,Male,Spain,805,0.0,60.0,2,True,False,21928.81,False,0.0,,2021-09-02,
886982747,15643392,31,Male,France,742,105239.1,48.0,1,True,True,19700.24,False,315717.3,,2022-09-02,
919429922,15787884,30,Female,France,692,0.0,84.0,2,True,True,18826.34,False,0.0,15.4,2019-09-03,
890588201,15680421,42,Female,France,591,0.0,120.0,2,False,False,171099.22,False,0.0,4.93,2016-09-03,
917494280,15764922,20,Male,Spain,596,0.0,36.0,1,True,False,103456.47,False,0.0,6.4,2023-09-02,
916595718,15755416,27,Female,France,557,87739.08,36.0,1,True,True,123096.56,False,263217.24,25.3,2023-09-02,
920143821,15790744,34,Female,France,850,92899.27,108.0,2,True,False,97465.89,False,371597.08,4.3,2017-09-03,
913738629,15722701,18,Male,Germany,594,132694.73,12.0,1,True,False,167689.56,False,530778.92,19.8,2025-09-01,
862083026,15584928,32,Female,Germany,594,120074.97,48.0,2,True,True,162961.79,False,720449.82,3.4,2022-09-02,
861963825,15580912,32,Male,France,748,154737.88,60.0,2,True,True,172638.13,False,618951.52,1.0,2021-09-02,
889936584,15679804,36,Male,France,636,117559.05,60.0,2,True,True,111573.3,False,470236.2,1.6,2021-09-02,
914864985,15739123,50,Male,Germany,737,127552.85,48.0,2,True,False,4225.11,False,765317.1,9.9,2022-09-02,
886920281,15641091,31,Female,France,695,106089.2,60.0,1,False,False,99537.68,False,212178.4,11.8,2021-09-02,
914723691,15734917,21,Male,Germany,708,133974.36,96.0,2,True,False,50294.09,False,535897.44,,2018-09-03,
918507273,15777958,39,Male,France,587,0.0,120.0,2,True,True,170409.45,False,0.0,7.73,2016-09-03,
912994044,15718765,43,Male,Spain,501,104533.24,72.0,1,False,False,81123.59,True,0.0,17.2,2020-09-02,
885284419,15628319,28,Female,France,792,130142.79,48.0,1,True,False,38190.78,False,390428.37,10.2,2022-09-02,
885046179,15620344,29,Male,France,813,0.0,72.0,1,True,False,33953.87,False,0.0,,2020-09-02,
890708395,15684548,37,Male,Spain,556,0.0,96.0,2,False,False,417.41,True,0.0,40.55,2018-09-03,
919307624,15783501,38,Female,France,800,168190.33,24.0,2,True,False,68052.08,False,1345522.64,,2024-09-01,
886093669,15634844,41,Male,Germany,598,91536.93,36.0,1,True,False,191468.78,True,0.0,31.9,2023-09-02,
913943509,15729362,36,Male,France,745,67226.37,96.0,1,True,False,130789.6,False,134452.74,7.1,2018-09-03,
919248295,15781586,38,Male,Germany,837,126732.85,24.0,1,True,True,79577.38,False,506931.4,,2024-09-01,
885313337,15629244,50,Male,Spain,635,159453.64,84.0,2,False,False,54560.79,True,0.0,4.7,2019-09-03,
891718525,15697283,23,Male,Spain,578,0.0,96.0,2,True,False,112124.98,False,0.0,3.0,2018-09-03,
912897847,15715031,28,Female,France,600,0.0,72.0,2,False,True,52193.23,False,0.0,,2020-09-02,
914717919,15734311,27,Female,France,661,0.0,36.0,2,True,True,76889.79,False,0.0,1.3,2023-09-02,
914774781,15736069,35,Female,Germany,767,132253.22,72.0,1,True,False,115566.57,True,0.0,3.87,2020-09-02,
863057666,15596088,50,Female,France,705,77065.9,48.0,2,False,True,145159.26,False,462395.4,,2022-09-02,
861123043,15573242,50,Male,France,691,136953.47,72.0,1,True,True,2704.98,False,273906.94,6.5,2020-09-02,
862163714,15587013,31,Female,France,653,102575.04,84.0,1,True,True,11043.54,False,205150.08,,2019-09-03,
940459269,15800515,35,Male,France,516,128653.59,60.0,1,True,False,127558.26,False,257307.18,4.3,2021-09-02,
887912039,15653997,31,Male,Spain,699,114493.68,72.0,1,False,False,138396.32,False,228987.36,13.37,2020-09-02,
917456869,15763148,39,Male,France,576,84719.98,108.0,1,False,False,191063.36,False,169439.96,,2017-09-03,
888056996,15658548,36,Female,Germany,646,144773.29,72.0,2,True,False,53217.3,False,579093.16,3.95,2020-09-02,
885317056,15629603,31,Male,France,607,0.0,96.0,2,True,True,43196.5,False,0.0,15.0,2018-09-03,
918562912,15779522,24,Female,France,736,0.0,0.0,2,True,False,109355.73,True,0.0,38.85,2026-09-01,
918381405,15773260,32,Female,France,590,127763.24,0.0,1,True,False,100717.54,False,638816.2,5.15,2026-09-01,
887045930,15645717,62,Male,France,732,0.0,24.0,2,True,True,25438.87,False,0.0,,2024-09-01,
912809404,15712121,34,Male,Spain,657,154983.98,60.0,1,True,False,27738.01,False,309967.96,23.8,2021-09-02,
886124483,15635964,65,Male,Germany,566,120100.41,48.0,1,True,False,107563.16,True,0.0,3.8,2022-09-02,
861306723,15579787,39,Male,France,686,0.0,48.0,2,True,False,155023.93,False,0.0,9.95,2022-09-02,
890712391,15684995,49,Male,Spain,690,116622.73,96.0,1,False,True,51011.29,False,233245.46,,2018-09-03,
884150653,15611186,37,Male,France,609,39344.83,12.0,1,True,True,178291.89,True,0.0,3.7,2025-09-01,
941437751,15812073,31,Female,France,529,0.0,84.0,2,True,True,175697.87,False,0.0,16.05,2019-09-03,
888740414,15660390,33,Female,France,544,0.0,72.0,2,True,True,124113.04,False,0.0,,2020-09-02,
890859389,15689781,49,Female,France,826,0.0,0.0,1,False,False,178709.98,True,0.0,21.75,2026-09-01,
888827869,15663194,40,Female,Germany,582,110150.43,36.0,1,True,True,191757.65,True,0.0,3.5,2023-09-02,
940731205,15809909,54,Female,Spain,422,0.0,48.0,2,True,True,7166.71,False,0.0,4.45,2022-09-02,
917637566,15769356,23,Female,Germany,520,116022.53,36.0,2,True,True,37577.66,False,696135.18,,2023-09-02,
887818816,15650591,37,Male,Germany,809,118098.62,120.0,1,True,True,100720.02,True,0.0,8.77,2016-09-03,
940640926,15806822,36,Female,France,739,0.0,0.0,2,False,False,133465.57,False,0.0,2.9,2026-09-01,
885132730,15623063,37,Male,Germany,651,110067.71,96.0,1,True,False,127678.95,True,0.0,20.7,2018-09-03,
862972843,15593501,36,Female,France,-20,148667.81,60.0,2,True,False,56092.51,False,594671.24,,2021-09-02,
940667964,15807568,50,Male,France,632,0.0,24.0,2,False,False,57942.88,False,0.0,,2024-09-01,
886035113,15632967,34,Male,France,520,0.0,36.0,2,True,True,104703.96,False,0.0,,2023-09-02,
891510791,15690330,40,Female,Germany,830,77701.64,96.0,1,False,True,19512.38,False,155403.28,7.25,2018-09-03,
886982559,15643330,37,Male,France,594,0.0,24.0,2,False,True,95864.5,False,0.0,29.3,2024-09-01,
889722377,15672237,25,Male,France,633,0.0,12.0,1,True,False,100598.98,False,0.0,6.2,2025-09-01,
916539141,15753754,34,Female,Spain,587,0.0,12.0,2,True,True,97932.68,False,0.0,,2025-09-01,
888052154,15658032,39,Male,France,701,0.0,24.0,2,True,True,82526.92,False,0.0,,2024-09-01,
889872388,15677369,37,Female,Germany,554,58629.97,48.0,1,False,False,182038.6,False,175889.91,,2022-09-02,
886894180,15640442,31,Male,France,717,129722.57,48.0,1,False,False,41176.6,False,389167.71,2.0,2022-09-02,
917371363,15760550,39,Male,Spain,741,143637.58,84.0,2,False,True,174227.66,False,574550.32,1.6,2019-09-03,
916568807,15754713,31,Male,Spain,685,135213.71,120.0,1,True,True,125777.28,False,270427.42,2.9,2016-09-03,
890704706,15684198,38,Female,France,551,0.0,120.0,2,True,True,216.27,False,0.0,,2016-09-03,
886056189,15633043,39,Female,Spain,545,0.0,72.0,1,False,False,38410.74,True,0.0,5.8,2020-09-02,
912096564,15709396,42,Male,France,801,0.0,72.0,2,True,True,95804.33,False,0.0,,2020-09-02,
919489441,15789863,39,Male,France,683,0.0,48.0,2,True,False,171716.81,False,0.0,10.85,2022-09-02,
883378935,15606472,38,Female,France,585,0.0,60.0,1,True,True,87363.56,False,0.0,2.3,2021-09-02,
886176412,15637178,45,Female,Spain,803,0.0,84.0,2,True,True,128378.04,False,0.0,5.7,2019-09-03,
884128299,15610903,31,Female,Spain,560,125341.69,60.0,1,True,False,79547.39,False,250683.38,23.6,2021-09-02,
912035063,15707199,36,Male,France,643,148159.71,0.0,1,False,False,55835.66,False,740798.55,,2026-09-01,
862976011,15593897,25,Male,Spain,650,160599.06,84.0,2,True,True,28391.52,False,642396.24,20.1,2019-09-03,
863146787,15599004,37,Male,Spain,655,0.0,12.0,1,True,True,106040.97,False,0.0,,2025-09-01,
913797344,15724632,41,Female,France,537,0.0,0.0,2,False,True,175262.49,False,0.0,27.57,2026-09-01,
918386118,15773731,35,Female,Spain,758,0.0,60.0,2,False,False,100365.51,False,0.0,,2021-09-02,
911890719,15702631,26,Female,France,567,0.0,24.0,2,True,True,78651.55,False,0.0,1.9,2024-09-01,
862887505,15590966,42,Female,Germany,729,97495.8,48.0,2,False,False,2002.5,False,584974.8,,2022-09-02,
920290850,15795540,36,Female,France,556,134208.22,24.0,1,False,True,177670.57,False,536832.88,10.3,2024-09-01,
886150302,15636520,27,Male,France,692,125547.53,12.0,1,False,False,7900.46,False,502190.12,,2025-09-01,
884332068,15617419,29,Female,Germany,618,100315.1,120.0,2,True,True,32526.64,False,401260.4,7.4,2016-09-03,
862110957,15585748,28,Female,Germany,585,135337.49,108.0,2,True,True,40385.61,False,541349.96,8.45,2017-09-03,
940693939,15808175,39,Female,France,557,49572.73,84.0,1,True,False,115287.99,True,0.0,3.6,2019-09-03,
916655360,15757434,28,Male,France,599,119706.22,84.0,1,False,False,31190.42,False,239412.44,,2019-09-03,
912933315,15716605,24,Female,Germany,710,103099.17,84.0,2,True,False,173276.62,False,412396.68,2.1,2019-09-03,
916655330,15757425,38,Female,France,716,0.0,12.0,2,True,True,99661.46,False,0.0,8.0,2025-09-01,
941440575,15812356,40,Female,Germany,722,89175.06,72.0,2,False,True,152883.95,False,356700.24,,2020-09-02,
886181271,15637690,34,Female,Germany,622,98675.74,84.0,1,True,False,138906.85,True,0.0,3.6,2019-09-03,
913020987,15719479,56,Female,Spain,619,0.0,84.0,2,True,True,42442.21,False,0.0,6.1,2019-09-03,
888917245,15666197,38,Female,Germany,430,153058.64,96.0,1,True,False,99377.27,False,306117.28,20.8,2018-09-03,
861127815,15573730,42,Male,Germany,586,126704.49,72.0,2,True,False,41682.3,False,506817.96,16.0,2020-09-02,
913883058,15727291,40,Female,France,821,0.0,12.0,2,True,False,194273.12,False,0.0,2.7,2025-09-01,
917402955,15761713,43,Female,France,678,178074.33,84.0,1,False,False,110405.9,False,356148.66,12.93,2019-09-03,
861095118,15572428,33,Female,Germany,717,115777.23,0.0,1,True,True,81508.1,False,578886.15,10.3,2026-09-01,
885967934,15630195,40,Female,France,745,131184.67,72.0,1,True,True,49815.62,False,262369.34,12.65,2020-09-02,
915734813,15747762,32,Male,France,609,118520.41,84.0,1,False,False,3815.48,False,237040.82,22.55,2019-09-03,
863117122,15598046,39,Female,France,662,139562.05,60.0,2,True,False,61636.22,False,558248.2,,2021-09-02,
920171563,15791501,43,Male,France,590,0.0,96.0,2,True,True,143628.31,False,0.0,,2018-09-03,
915675326,15745794,30,Male,France,547,0.0,72.0,2,True,True,18471.86,False,0.0,10.0,2020-09-02,
861270237,15578098,31,Male,France,600,0.0,96.0,2,True,True,121555.51,False,0.0,,2018-09-03,
890796769,15687431,41,Female,France,642,115171.71,84.0,1,True,True,37674.47,False,230343.42,10.7,2019-09-03,
888983550,15668893,39,Male,France,782,0.0,96.0,2,True,True,33949.67,False,0.0,,2018-09-03,
914746720,15735203,32,Female,Germany,654,114510.85,12.0,1,True,True,126143.23,False,458043.4,1.7,2025-09-01,
912096345,15709324,34,Male,France,417,0.0,84.0,2,True,False,55003.79,False,0.0,1.7,2019-09-03,
883471999,15609824,41,Female,France,794,176845.41,84.0,3,True,False,166526.26,True,0.0,29.6,2019-09-03,
940665170,15807294,30,Female,Spain,1000,88243.29,24.0,2,True,True,96658.26,False,705946.32,,2024-09-01,
913704996,15721303,34,Male,Spain,640,137523.02,12.0,1,False,False,24761.36,False,550092.08,,2025-09-01,
914836130,15738219,36,Female,France,632,0.0,84.0,2,True,True,52526.65,False,0.0,5.7,2019-09-03,
885967843,15630167,39,Female,Spain,684,139723.9,48.0,1,True,True,120612.11,False,419171.7,,2022-09-02,
891599113,15693203,75,Female,Spain,710,0.0,60.0,2,True,True,9376.89,False,0.0,2.0,2021-09-02,
913681095,15720943,45,Female,France,747,114959.12,12.0,1,True,False,189362.39,True,0.0,37.25,2025-09-01,
886956586,15642725,32,Male,France,797,114084.6,120.0,1,False,True,125782.29,False,228169.2,,2016-09-03,
912070612,15708791,32,Male,Spain,584,85534.83,108.0,1,False,False,169137.24,False,171069.66,17.65,2017-09-03,
888775791,15661936,40,Male,France,513,141004.46,36.0,1,True,False,105028.46,False,423013.38,,2023-09-02,
940665972,15807340,33,Male,Germany,525,131023.76,48.0,2,False,False,55072.93,False,786142.56,18.4,2022-09-02,
889665766,15670562,30,Male,France,470,101140.76,36.0,1,True,True,50906.65,False,303422.28,,2023-09-02,
914839103,15738546,41,Female,Spain,530,0.0,48.0,2,False,True,147606.71,False,0.0,16.4,2022-09-02,
885107624,15622527,55,Female,France,581,0.0,72.0,1,True,True,22442.13,False,0.0,35.65,2020-09-02,
889725443,15672594,60,Female,France,597,131778.08,0.0,1,False,False,10703.53,True,0.0,3.13,2026-09-01,
918327565,15771857,39,Male,Spain,513,89039.9,84.0,2,True,True,146738.83,False,356159.6,5.95,2019-09-03,
888886463,15665088,42,Female,France,531,0.0,24.0,2,False,True,90537.47,False,0.0,15.4,2024-09-01,
885199851,15625819,38,Female,France,625,0.0,84.0,1,True,False,164804.02,False,0.0,24.8,2019-09-03,
914694054,15733966,55,Female,Germany,496,125292.53,48.0,1,True,True,31532.96,True,0.0,12.0,2022-09-02,
917426265,15762091,22,Female,Germany,631,139129.92,72.0,1,True,True,63747.51,False,278259.84,4.37,2020-09-02,
919247236,15781451,37,Male,France,504,134936.97,36.0,2,False,False,135178.91,False,809621.82,10.8,2023-09-02,
862168737,15587584,31,Male,Spain,503,0.0,48.0,2,True,True,21645.06,False,0.0,,2022-09-02,
920143882,15790763,49,Female,Spain,599,0.0,24.0,2,True,False,111190.53,False,0.0,6.5,2024-09-01,
861306692,15579777,41,Male,France,850,0.0,36.0,2,True,False,128892.36,False,0.0,,2023-09-02,
888951650,15667632,42,Female,France,703,0.0,84.0,2,False,True,72500.68,False,0.0,2.1,2019-09-03,
912782563,15711446,51,Female,Spain,569,0.0,36.0,3,True,False,75084.96,True,0.0,8.47,2023-09-02,
890620972,15681755,32,Female,France,605,0.0,60.0,2,True,True,42135.28,False,0.0,,2021-09-02,
883471135,15609758,45,Female,France,537,158621.04,84.0,1,True,False,120892.96,True,0.0,10.0,2019-09-03,
920319590,15796413,46,Male,France,794,0.0,72.0,2,True,False,195325.74,False,0.0,7.7,2020-09-02,
941410750,15811343,35,Male,Germany,644,161591.11,60.0,3,True,True,63795.62,False,969546.66,,2021-09-02,
914664264,15732967,19,Male,France,731,0.0,72.0,2,True,True,151581.79,False,0.0,,2020-09-02,
887071066,15646262,31,Male,France,622,0.0,84.0,1,True,False,35408.77,False,0.0,,2019-09-03,
887042113,15645323,55,Male,France,630,0.0,24.0,1,True,True,106202.07,True,0.0,9.65,2024-09-01,
885970567,15630413,41,Female,France,608,0.0,60.0,2,True,True,72462.25,False,0.0,9.37,2021-09-02,
915549377,15741078,54,Male,France,736,111729.47,84.0,2,False,True,84920.49,False,446917.88,16.3,2019-09-03,
915788476,15749114,35,Male,Spain,634,0.0,36.0,2,True,True,19515.48,False,0.0,,2023-09-02,
915763492,15748616,27,Male,France,599,0.0,60.0,2,True,False,30546.4,False,0.0,5.67,2021-09-02,
890827616,15688563,31,Male,Germany,694,141989.27,48.0,2,True,False,26116.82,False,851935.62,,2022-09-02,
940488095,15801411,46,Male,Spain,623,0.0,48.0,1,True,False,5549.11,True,0.0,,2022-09-02,
940455426,15800116,28,Male,Germany,712,145605.44,48.0,1,False,True,93883.53,False,436816.32,6.5,2022-09-02,
891662824,15695699,37,Male,France,687,0.0,96.0,2,True,False,10334.05,False,0.0,16.3,2018-09-03,
917427946,15762218,39,Female,France,701,0.0,108.0,2,False,True,145894.9,False,0.0,,2017-09-03,
891717564,15697183,43,Male,Spain,685,0.0,108.0,2,True,False,107811.28,False,0.0,11.9,2017-09-03,
885230563,15626900,29,Male,France,427,141325.56,12.0,1,True,True,93839.3,False,565302.24,2.5,2025-09-01,
883285690,15603065,30,Female,France,751,0.0,72.0,2,True,False,15766.1,False,0.0,,2020-09-02,
891779871,15699430,35,Female,France,618,0.0,120.0,2,True,False,180439.75,False,0.0,17.5,2016-09-03,
887073924,15646558,51,Male,Spain,611,122874.74,12.0,1,True,True,149648.45,False,491498.96,1.0,2025-09-01,
916562298,15754084,35,Male,Spain,710,106518.52,12.0,1,True,True,127951.81,False,426074.08,,2025-09-01,
890711337,15684865,66,Female,France,771,143773.07,84.0,1,True,True,130827.88,False,287546.14,7.65,2019-09-03,
884393600,15619626,24,Male,France,746,137492.35,36.0,2,False,True,170142.09,False,824954.1,1.0,2023-09-02,
890674912,15683195,32,Male,France,719,146605.27,108.0,1,True,True,77119.45,False,293210.54,2.2,2017-09-03,
918443814,15775546,29,Female,Spain,517,0.0,60.0,2,True,False,103402.88,False,0.0,,2021-09-02,
883353885,15605950,23,Male,Germany,530,137060.88,12.0,2,True,True,165227.23,False,1096487.04,4.25,,
861091486,15572093,24,Female,France,613,140453.91,84.0,1,True,False,129001.3,False,280907.82,,2019-09-03,
918357475,15772892,49,Female,France,699,0.0,24.0,1,False,False,105760.01,False,0.0,,2024-09-01,
917581950,15767794,31,Male,France,744,120718.28,108.0,1,True,True,58961.49,False,241436.56,35.95,2017-09-03,
862142761,15586976,42,Female,France,566,0.0,72.0,1,True,False,180702.12,True,0.0,24.8,2020-09-02,
913880919,15727021,30,Female,Germany,727,119027.28,96.0,2,True,True,137903.54,False,476109.12,2.6,2018-09-03,
890651843,15682890,38,Male,Germany,0,65095.41,60.0,2,True,True,140197.42,False,260381.64,26.4,2021-09-02,
940663094,15807045,37,Female,Germany,829,103457.76,36.0,1,False,False,1114.12,False,310373.28,22.2,2023-09-02,
914838144,15738448,25,Female,Germany,480,174330.35,36.0,2,False,False,181647.13,False,1045982.1,1.3,2023-09-02,
919426942,15787550,69,Male,France,719,0.0,36.0,2,True,True,58320.06,False,0.0,1.2,2023-09-02,
886213922,15638988,54,Male,France,684,0.0,72.0,2,True,True,94888.6,False,0.0,12.83,2020-09-02,
861272028,15578251,37,Male,France,644,186347.97,24.0,2,True,False,92809.73,False,1490783.76,3.77,2024-09-01,
887039294,15645045,38,Female,France,659,0.0,108.0,2,True,True,132809.18,False,0.0,34.9,2017-09-03,
885139301,15623712,42,Female,Spain,453,0.0,60.0,3,True,False,83008.49,True,0.0,4.33,2021-09-02,
914599879,15730469,31,Male,Spain,663,103430.11,48.0,2,False,True,36479.27,False,620580.66,,2022-09-02,
887965694,15655341,35,Female,Spain,458,166492.48,60.0,1,True,False,135287.74,False,332984.96,,2021-09-02,
888864106,15664802,42,Female,France,543,0.0,60.0,2,False,False,101905.34,False,0.0,2.33,2021-09-02,
889869467,15677052,59,Female,France,589,0.0,24.0,2,True,True,126160.24,True,0.0,19.05,2024-09-01,
917401960,15761600,43,Male,France,713,86394.14,60.0,1,True,True,130001.13,False,172788.28,,2021-09-02,
914809191,15737509,34,Male,Spain,850,199229.14,96.0,1,False,False,68106.29,False,398458.28,,2018-09-03,
912817130,15712938,44,Male,France,531,0.0,36.0,2,True,True,34416.79,False,0.0,,2023-09-02,
889721473,15672152,37,Male,Germany,850,122506.38,108.0,1,False,True,199693.84,True,0.0,61.45,2017-09-03,
917609629,15768530,27,Female,Spain,554,0.0,48.0,2,True,True,135083.73,False,0.0,1.95,2022-09-02,
888770059,15661349,35,Male,France,633,0.0,120.0,2,True,False,65675.47,False,0.0,9.5,2016-09-03,
920287136,15795186,38,Male,France,562,0.0,60.0,1,True,False,115700.2,False,0.0,1.3,2021-09-02,
915639495,15744109,32,Male,France,850,0.0,48.0,1,True,True,180622.02,False,0.0,6.05,2022-09-02,
917582908,15767891,28,Female,Germany,619,99152.73,72.0,1,True,False,48475.12,False,198305.46,3.95,2020-09-02,
886896169,15640667,41,Female,France,662,0.0,48.0,2,True,False,126551.48,False,0.0,12.7,2022-09-02,
883226046,15601045,37,Male,Spain,655,163708.58,,2,False,False,76259.23,False,654834.32,,2018-09-03,
883323012,15604813,40,Male,France,494,0.0,84.0,2,False,True,158071.69,False,0.0,30.1,2019-09-03,
920167750,15791111,47,Male,France,635,125724.95,24.0,2,True,False,63236.97,False,1005799.6,13.18,2024-09-01,
887995424,15656322,33,Male,Germany,571,71843.15,36.0,1,True,False,26772.04,False,215529.45,55.4,2023-09-02,
917552868,15766810,51,Female,Germany,699,92246.14,24.0,2,False,True,91346.03,False,737969.12,3.3,2024-09-01,
886150372,15636548,44,Male,Spain,457,0.0,84.0,2,False,False,185992.36,False,0.0,21.6,2019-09-03,
889901054,15678210,38,Male,France,684,105069.98,60.0,2,True,True,198355.28,False,420279.92,17.25,2021-09-02,
891629001,15694237,39,Male,Spain,744,95161.75,48.0,1,True,False,19409.77,False,285485.25,,2022-09-02,
889848177,15676909,34,Female,Spain,667,0.0,60.0,2,True,False,163830.64,False,0.0,2.1,2021-09-02,
915642434,15744423,32,Male,France,561,0.0,60.0,2,True,False,84871.99,False,0.0,6.5,2021-09-02,
889785921,15674671,76,Male,Spain,551,128410.71,24.0,2,True,True,181718.73,False,1027285.68,,2024-09-01,
912989297,15718281,67,Male,Germany,706,123276.69,12.0,2,True,True,86507.88,True,0.0,3.4,2025-09-01,
861040365,15570931,61,Male,France,620,0.0,60.0,1,False,False,31641.52,True,0.0,,2021-09-02,
883378815,15606436,38,Male,Spain,500,0.0,84.0,2,False,False,192013.23,False,0.0,,2019-09-03,
888982529,15668775,47,Male,France,757,130747.1,36.0,1,True,False,143829.54,False,392241.3,7.4,2023-09-02,
912904516,15715715,38,Male,Spain,799,0.0,24.0,2,True,True,59297.34,False,0.0,12.6,2024-09-01,
