activity_key,cust_key,date_key,ticket_key,offer_key,product_key,usage_balance,resolution_time_hrs,is_accepted,event_type,event_year
46797622,884156358,-1.0,46797622,-1,,,3.1,,Support_Ticket,1900.0
46797648,915645290,-1.0,46797648,-1,,,22.5,,Support_Ticket,1900.0
46797686,940636096,-1.0,46797686,-1,,,2.6,,Support_Ticket,1900.0
46819689,863001827,-1.0,46819689,-1,,,30.1,,Support_Ticket,1900.0
46825557,919423137,-1.0,46825557,-1,,,23.3,,Support_Ticket,1900.0
46828374,917643335,-1.0,46828374,-1,,,15.3,,Support_Ticket,1900.0
48754,941445444,-1.0,48754,-1,,,1.3,,Support_Ticket,1900.0
48786,888893213,-1.0,48786,-1,,,23.2,,Support_Ticket,1900.0
49718,887041219,-1.0,49718,-1,,,2.2,,Support_Ticket,1900.0
49809,889930814,-1.0,49809,-1,,,6.5,,Support_Ticket,1900.0
50828,913822427,-1.0,50828,-1,,,26.7,,Support_Ticket,1900.0
51792,914746720,-1.0,51792,-1,,,1.8,,Support_Ticket,1900.0
52506,891692548,-1.0,52506,-1,,,1.3,,Support_Ticket,1900.0
52531,889846282,-1.0,52531,-1,,,10.3,,Support_Ticket,1900.0
55540,886179293,-1.0,55540,-1,,,3.5,,Support_Ticket,1900.0
1507494,913708039,-1.0,1507494,-1,,,4.7,,Support_Ticket,1900.0
1508483,885290244,-1.0,1508483,-1,,,49.9,,Support_Ticket,1900.0
1509410,862940232,-1.0,1509410,-1,,,1.2,,Support_Ticket,1900.0
1510500,888741167,-1.0,1510500,-1,,,3.5,,Support_Ticket,1900.0
1510528,885281593,-1.0,1510528,-1,,,30.4,,Support_Ticket,1900.0
1511518,918558207,-1.0,1511518,-1,,,2.3,,Support_Ticket,1900.0
1512292,862142755,-1.0,1512292,-1,,,26.6,,Support_Ticket,1900.0
1513382,891723336,-1.0,1513382,-1,,,22.8,,Support_Ticket,1900.0
1515120,915613634,-1.0,1515120,-1,,,12.9,,Support_Ticket,1900.0
1537217,884183356,-1.0,1537217,-1,,,34.8,,Support_Ticket,1900.0
1540287,912989179,-1.0,1540287,-1,,,2.2,,Support_Ticket,1900.0
1543979,940609249,-1.0,1543979,-1,,,1.5,,Support_Ticket,1900.0
1545189,911983161,-1.0,1545189,-1,,,18.4,,Support_Ticket,1900.0
1569182,885165471,-1.0,1569182,-1,,,9.7,,Support_Ticket,1900.0
1571845,886145692,-1.0,1571845,-1,,,11.0,,Support_Ticket,1900.0
1571904,884179447,-1.0,1571904,-1,,,9.1,,Support_Ticket,1900.0
1574757,862017675,-1.0,1574757,-1,,,2.9,,Support_Ticket,1900.0
1575907,863057596,-1.0,1575907,-1,,,9.6,,Support_Ticket,1900.0
1597884,887162428,-1.0,1597884,-1,,,5.4,,Support_Ticket,1900.0
1598784,887852422,-1.0,1598784,-1,,,19.8,,Support_Ticket,1900.0
1601759,889782914,-1.0,1601759,-1,,,21.2,,Support_Ticket,1900.0
1601826,888865072,-1.0,1601826,-1,,,15.2,,Support_Ticket,1900.0
1627706,915640571,-1.0,1627706,-1,,,2.5,,Support_Ticket,1900.0
1628545,888889159,-1.0,1628545,-1,,,8.0,,Support_Ticket,1900.0
1630462,917434704,-1.0,1630462,-1,,,1.0,,Support_Ticket,1900.0
1631580,887938693,-1.0,1631580,-1,,,1.4,,Support_Ticket,1900.0
1632601,863095885,-1.0,1632601,-1,,,85.7,,Support_Ticket,1900.0
1633506,917433736,-1.0,1633506,-1,,,2.4,,Support_Ticket,1900.0
1633571,862228195,-1.0,1633571,-1,,,43.7,,Support_Ticket,1900.0
1634527,915761782,-1.0,1634527,-1,,,1.1,,Support_Ticket,1900.0
1657620,918319970,-1.0,1657620,-1,,,29.7,,Support_Ticket,1900.0
1662147,861098119,-1.0,1662147,-1,,,5.0,,Support_Ticket,1900.0
1663237,913024768,-1.0,1663237,-1,,,6.2,,Support_Ticket,1900.0
1664098,887970596,-1.0,1664098,-1,,,1.7,,Support_Ticket,1900.0
1665126,890623014,-1.0,1665126,-1,,,25.8,,Support_Ticket,1900.0
1690079,885251707,-1.0,1690079,-1,,,2.9,,Support_Ticket,1900.0
1693022,886954633,-1.0,1693022,-1,,,6.5,,Support_Ticket,1900.0
1693890,862044736,-1.0,1693890,-1,,,1.3,,Support_Ticket,1900.0
1694051,915558057,-1.0,1694051,-1,,,3.3,,Support_Ticket,1900.0
1694106,917551048,-1.0,1694106,-1,,,30.1,,Support_Ticket,1900.0
1694973,887849478,-1.0,1694973,-1,,,3.5,,Support_Ticket,1900.0
1715995,891664677,-1.0,1715995,-1,,,27.7,,Support_Ticket,1900.0
1715998,913821373,-1.0,1715998,-1,,,9.5,,Support_Ticket,1900.0
1716058,891514636,-1.0,1716058,-1,,,1.2,,Support_Ticket,1900.0
1716091,919365438,-1.0,1716091,-1,,,6.5,,Support_Ticket,1900.0
1721850,920143882,-1.0,1721850,-1,,,6.5,,Support_Ticket,1900.0
1724767,860294818,-1.0,1724767,-1,,,37.4,,Support_Ticket,1900.0
1746038,912006140,-1.0,1746038,-1,,,2.0,,Support_Ticket,1900.0
1747899,917546363,-1.0,1747899,-1,,,4.8,,Support_Ticket,1900.0
1749660,885171203,-1.0,1749660,-1,,,4.8,,Support_Ticket,1900.0
1750747,914812100,-1.0,1750747,-1,,,9.6,,Support_Ticket,1900.0
1753603,885077894,-1.0,1753603,-1,,,1.8,,Support_Ticket,1900.0
1754403,913769632,-1.0,1754403,-1,,,11.5,,Support_Ticket,1900.0
46730169,919213701,-1.0,46730169,-1,,,5.3,,Support_Ticket,1900.0
46730322,888862218,-1.0,46730322,-1,,,1.4,,Support_Ticket,1900.0
46731248,861304797,-1.0,46731248,-1,,,8.8,,Support_Ticket,1900.0
46735003,913947204,-1.0,46735003,-1,,,4.1,,Support_Ticket,1900.0
46735958,918386281,-1.0,46735958,-1,,,6.3,,Support_Ticket,1900.0
46736020,917429149,-1.0,46736020,-1,,,2.5,,Support_Ticket,1900.0
46737851,862973867,-1.0,46737851,-1,,,6.0,,Support_Ticket,1900.0
46737885,860291841,-1.0,46737885,-1,,,14.9,,Support_Ticket,1900.0
46759987,918468826,-1.0,46759987,-1,,,8.1,,Support_Ticket,1900.0
46761914,891605100,-1.0,46761914,-1,,,1.4,,Support_Ticket,1900.0
46761936,863034380,-1.0,46761936,-1,,,6.5,,Support_Ticket,1900.0
46762099,888833569,-1.0,46762099,-1,,,10.5,,Support_Ticket,1900.0
46763798,940728472,-1.0,46763798,-1,,,2.1,,Support_Ticket,1900.0
46765878,920196552,-1.0,46765878,-1,,,28.9,,Support_Ticket,1900.0
46766967,890709419,-1.0,46766967,-1,,,39.3,,Support_Ticket,1900.0
46790956,886954690,-1.0,46790956,-1,,,6.1,,Support_Ticket,1900.0
46795510,940664209,-1.0,46795510,-1,,,10.8,,Support_Ticket,1900.0
46820558,883233767,-1.0,46820558,-1,,,3.2,,Support_Ticket,1900.0
46822451,891779814,-1.0,46822451,-1,,,3.2,,Support_Ticket,1900.0
46826423,920408131,-1.0,46826423,-1,,,3.9,,Support_Ticket,1900.0
46826480,888856514,-1.0,46826480,-1,,,28.3,,Support_Ticket,1900.0
46827471,919399175,-1.0,46827471,-1,,,23.8,,Support_Ticket,1900.0
1792,919485660,-1.0,1792,-1,,,1.8,,Support_Ticket,1900.0
49811,886124298,-1.0,49811,-1,,,49.2,,Support_Ticket,1900.0
50549,919367331,-1.0,50549,-1,,,25.9,,Support_Ticket,1900.0
50834,917577925,-1.0,50834,-1,,,8.0,,Support_Ticket,1900.0
52600,862913269,-1.0,52600,-1,,,27.5,,Support_Ticket,1900.0
53525,891634853,-1.0,53525,-1,,,6.5,,Support_Ticket,1900.0
54648,886093669,-1.0,54648,-1,,,3.0,,Support_Ticket,1900.0
55418,914811229,-1.0,55418,-1,,,6.1,,Support_Ticket,1900.0
1508420,941385827,-1.0,1508420,-1,,,6.0,,Support_Ticket,1900.0
1509414,887073924,-1.0,1509414,-1,,,1.0,,Support_Ticket,1900.0
1515243,886150497,-1.0,1515243,-1,,,27.6,,Support_Ticket,1900.0
1515270,940546875,-1.0,1515270,-1,,,6.5,,Support_Ticket,1900.0
1516077,887821676,-1.0,1516077,-1,,,11.1,,Support_Ticket,1900.0
1537468,886896045,-1.0,1537468,-1,,,2.4,,Support_Ticket,1900.0
1539145,886088024,-1.0,1539145,-1,,,1.9,,Support_Ticket,1900.0
1539297,886000510,-1.0,1539297,-1,,,1.0,,Support_Ticket,1900.0
1541060,911827359,-1.0,1541060,-1,,,2.6,,Support_Ticket,1900.0
1541096,916446918,-1.0,1541096,-1,,,2.7,,Support_Ticket,1900.0
1542021,890705573,-1.0,1542021,-1,,,9.0,,Support_Ticket,1900.0
1545866,919427908,-1.0,1545866,-1,,,10.1,,Support_Ticket,1900.0
1546112,888090593,-1.0,1546112,-1,,,2.2,,Support_Ticket,1900.0
1567099,884180199,-1.0,1567099,-1,,,57.6,,Support_Ticket,1900.0
1568247,913885791,-1.0,1568247,-1,,,2.0,,Support_Ticket,1900.0
1569951,940636064,-1.0,1569951,-1,,,1.7,,Support_Ticket,1900.0
1572929,917641252,-1.0,1572929,-1,,,86.1,,Support_Ticket,1900.0
1598751,887937921,-1.0,1598751,-1,,,11.8,,Support_Ticket,1900.0
1600799,920288130,-1.0,1600799,-1,,,27.2,,Support_Ticket,1900.0
1602755,912004241,-1.0,1602755,-1,,,49.6,,Support_Ticket,1900.0
1604583,885255582,-1.0,1604583,-1,,,2.4,,Support_Ticket,1900.0
1626744,912004028,-1.0,1626744,-1,,,4.3,,Support_Ticket,1900.0
1627674,860381244,-1.0,1627674,-1,,,8.8,,Support_Ticket,1900.0
1628735,917607807,-1.0,1628735,-1,,,18.6,,Support_Ticket,1900.0
1629755,915705797,-1.0,1629755,-1,,,2.3,,Support_Ticket,1900.0
1630651,887905090,-1.0,1630651,-1,,,2.4,,Support_Ticket,1900.0
1631458,915521534,-1.0,1631458,-1,,,1.6,,Support_Ticket,1900.0
1631642,883263521,-1.0,1631642,-1,,,2.9,,Support_Ticket,1900.0
1632547,887996480,-1.0,1632547,-1,,,24.1,,Support_Ticket,1900.0
1634555,914804625,-1.0,1634555,-1,,,11.6,,Support_Ticket,1900.0
1657525,913884708,-1.0,1657525,-1,,,1.9,,Support_Ticket,1900.0
1658580,860379293,-1.0,1658580,-1,,,1.7,,Support_Ticket,1900.0
1659361,888743148,-1.0,1659361,-1,,,2.7,,Support_Ticket,1900.0
1664261,911887842,-1.0,1664261,-1,,,1.7,,Support_Ticket,1900.0
1693891,862044736,-1.0,1693891,-1,,,6.5,,Support_Ticket,1900.0
1717081,918358440,-1.0,1717081,-1,,,2.4,,Support_Ticket,1900.0
1720025,862133991,-1.0,1720025,-1,,,6.5,,Support_Ticket,1900.0
1721015,940641952,-1.0,1721015,-1,,,5.7,,Support_Ticket,1900.0
1722690,889812711,-1.0,1722690,-1,,,2.4,,Support_Ticket,1900.0
1723680,884275615,-1.0,1723680,-1,,,2.0,,Support_Ticket,1900.0
1746007,863118115,-1.0,1746007,-1,,,10.9,,Support_Ticket,1900.0
1746929,862076300,-1.0,1746929,-1,,,2.9,,Support_Ticket,1900.0
1746932,891780775,-1.0,1746932,-1,,,1.8,,Support_Ticket,1900.0
1747866,940552575,-1.0,1747866,-1,,,2.9,,Support_Ticket,1900.0
1750654,885192221,-1.0,1750654,-1,,,2.6,,Support_Ticket,1900.0
1752575,862047682,-1.0,1752575,-1,,,2.1,,Support_Ticket,1900.0
1753595,913677195,-1.0,1753595,-1,,,1.2,,Support_Ticket,1900.0
46732092,914715012,-1.0,46732092,-1,,,2.2,,Support_Ticket,1900.0
46733169,911947360,-1.0,46733169,-1,,,9.3,,Support_Ticket,1900.0
46736153,861094274,-1.0,46736153,-1,,,57.8,,Support_Ticket,1900.0
46736952,889723400,-1.0,46736952,-1,,,2.8,,Support_Ticket,1900.0
46738879,917396233,-1.0,46738879,-1,,,5.8,,Support_Ticket,1900.0
46765910,888090632,-1.0,46765910,-1,,,25.7,,Support_Ticket,1900.0
46765937,886034209,-1.0,46765937,-1,,,98.9,,Support_Ticket,1900.0
46766778,912095413,-1.0,46766778,-1,,,6.5,,Support_Ticket,1900.0
46768794,920257255,-1.0,46768794,-1,,,7.4,,Support_Ticket,1900.0
46795541,915581891,-1.0,46795541,-1,,,2.3,,Support_Ticket,1900.0
46795760,885047139,-1.0,46795760,-1,,,4.6,,Support_Ticket,1900.0
46821612,888084893,-1.0,46821612,-1,,,25.1,,Support_Ticket,1900.0
46823597,912096438,-1.0,46823597,-1,,,4.1,,Support_Ticket,1900.0
46827289,912782690,-1.0,46827289,-1,,,53.0,,Support_Ticket,1900.0
46827347,915703107,-1.0,46827347,-1,,,56.1,,Support_Ticket,1900.0
46827380,918473514,-1.0,46827380,-1,,,47.6,,Support_Ticket,1900.0
49679,885975369,-1.0,49679,-1,,,8.8,,Support_Ticket,1900.0
53532,912756553,-1.0,53532,-1,,,1.6,,Support_Ticket,1900.0
55508,883315418,-1.0,55508,-1,,,2.2,,Support_Ticket,1900.0
1507457,887162238,-1.0,1507457,-1,,,11.7,,Support_Ticket,1900.0
1507646,886925989,-1.0,1507646,-1,,,4.4,,Support_Ticket,1900.0
1507709,890742184,-1.0,1507709,-1,,,1.9,,Support_Ticket,1900.0
1508512,861063398,-1.0,1508512,-1,,,17.5,,Support_Ticket,1900.0
1512231,887822476,-1.0,1512231,-1,,,24.1,,Support_Ticket,1900.0
1512385,941468477,-1.0,1512385,-1,,,4.2,,Support_Ticket,1900.0
1514407,941505855,-1.0,1514407,-1,,,73.8,,Support_Ticket,1900.0
1516171,913025729,-1.0,1516171,-1,,,2.6,,Support_Ticket,1900.0
1516327,862015934,-1.0,1516327,-1,,,8.2,,Support_Ticket,1900.0
1567163,913706022,-1.0,1567163,-1,,,17.2,,Support_Ticket,1900.0
1573950,890615331,-1.0,1573950,-1,,,1.4,,Support_Ticket,1900.0
1605514,940641984,-1.0,1605514,-1,,,44.7,,Support_Ticket,1900.0
1626747,916564161,-1.0,1626747,-1,,,5.7,,Support_Ticket,1900.0
1632485,912994110,-1.0,1632485,-1,,,35.1,,Support_Ticket,1900.0
1657626,940485337,-1.0,1657626,-1,,,24.3,,Support_Ticket,1900.0
1660315,861152714,-1.0,1660315,-1,,,1.4,,Support_Ticket,1900.0
1661278,920201544,-1.0,1661278,-1,,,26.7,,Support_Ticket,1900.0
1664291,884245763,-1.0,1664291,-1,,,1.2,,Support_Ticket,1900.0
1690083,941497177,-1.0,1690083,-1,,,1.6,,Support_Ticket,1900.0
1691010,863147812,-1.0,1691010,-1,,,19.8,,Support_Ticket,1900.0
1716985,886980800,-1.0,1716985,-1,,,3.1,,Support_Ticket,1900.0
1717979,860383111,-1.0,1717979,-1,,,28.7,,Support_Ticket,1900.0
1721890,883290463,-1.0,1721890,-1,,,3.0,,Support_Ticket,1900.0
1746712,918477572,-1.0,1746712,-1,,,29.5,,Support_Ticket,1900.0
1746783,918387142,-1.0,1746783,-1,,,1.4,,Support_Ticket,1900.0
1746903,863123847,-1.0,1746903,-1,,,15.0,,Support_Ticket,1900.0
1747682,920205294,-1.0,1747682,-1,,,7.0,,Support_Ticket,1900.0
1750712,914715257,-1.0,1750712,-1,,,2.4,,Support_Ticket,1900.0
1752698,886890431,-1.0,1752698,-1,,,6.5,,Support_Ticket,1900.0
46731345,884152360,-1.0,46731345,-1,,,10.3,,Support_Ticket,1900.0
46732370,914745762,-1.0,46732370,-1,,,11.1,,Support_Ticket,1900.0
46733239,920142825,-1.0,46733239,-1,,,4.8,,Support_Ticket,1900.0
46736958,919457636,-1.0,46736958,-1,,,10.0,,Support_Ticket,1900.0
46738011,889936619,-1.0,46738011,-1,,,4.0,,Support_Ticket,1900.0
46738098,884210267,-1.0,46738098,-1,,,70.1,,Support_Ticket,1900.0
46762037,915670393,-1.0,46762037,-1,,,6.5,,Support_Ticket,1900.0
46765044,883258750,-1.0,46765044,-1,,,2.1,,Support_Ticket,1900.0
46765911,941441439,-1.0,46765911,-1,,,4.7,,Support_Ticket,1900.0
46791790,862108134,-1.0,46791790,-1,,,6.7,,Support_Ticket,1900.0
46819662,886212955,-1.0,46819662,-1,,,57.6,,Support_Ticket,1900.0
46821461,883289592,-1.0,46821461,-1,,,29.2,,Support_Ticket,1900.0
46821585,885105850,-1.0,46821585,-1,,,26.5,,Support_Ticket,1900.0
46821588,887995400,-1.0,46821588,-1,,,9.6,,Support_Ticket,1900.0
46824441,888088608,-1.0,46824441,-1,,,1.9,,Support_Ticket,1900.0
46826451,940723574,-1.0,46826451,-1,,,2.9,,Support_Ticket,1900.0
50582,918416935,-1.0,50582,-1,,,4.5,,Support_Ticket,1900.0
50740,885282490,-1.0,50740,-1,,,17.5,,Support_Ticket,1900.0
51575,890704639,-1.0,51575,-1,,,6.5,,Support_Ticket,1900.0
56318,912812227,-1.0,56318,-1,,,49.7,,Support_Ticket,1900.0
56530,912898840,-1.0,56530,-1,,,4.4,,Support_Ticket,1900.0
1507553,887934918,-1.0,1507553,-1,,,1.7,,Support_Ticket,1900.0
1507649,886925989,-1.0,1507649,-1,,,2.5,,Support_Ticket,1900.0
1511392,887964829,-1.0,1511392,-1,,,2.5,,Support_Ticket,1900.0
1511422,883201182,-1.0,1511422,-1,,,6.5,,Support_Ticket,1900.0
1514399,888052216,-1.0,1514399,-1,,,14.3,,Support_Ticket,1900.0
1539202,890674694,-1.0,1539202,-1,,,14.7,,Support_Ticket,1900.0
359586075,889009246,-1.0,359586075,-1,,,11.8,,Support_Ticket,1900.0
1541091,886957576,-1.0,1541091,-1,,,2.6,,Support_Ticket,1900.0
1546116,912873021,-1.0,1546116,-1,,,5.1,,Support_Ticket,1900.0
1571035,890855452,-1.0,1571035,-1,,,41.2,,Support_Ticket,1900.0
1572996,918324644,-1.0,1572996,-1,,,15.5,,Support_Ticket,1900.0
1574788,890651843,-1.0,1574788,-1,,,25.3,,Support_Ticket,1900.0
1598007,918356520,-1.0,1598007,-1,,,1.6,,Support_Ticket,1900.0
1598819,888835376,-1.0,1598819,-1,,,1.9,,Support_Ticket,1900.0
1599003,884127336,-1.0,1599003,-1,,,27.0,,Support_Ticket,1900.0
1600830,920260256,-1.0,1600830,-1,,,2.0,,Support_Ticket,1900.0
1601670,919426942,-1.0,1601670,-1,,,1.2,,Support_Ticket,1900.0
1604549,920141961,-1.0,1604549,-1,,,6.5,,Support_Ticket,1900.0
1630498,918529372,-1.0,1630498,-1,,,18.5,,Support_Ticket,1900.0
1630621,862108221,-1.0,1630621,-1,,,7.0,,Support_Ticket,1900.0
1632516,920196738,-1.0,1632516,-1,,,4.6,,Support_Ticket,1900.0
1634339,888863307,-1.0,1634339,-1,,,1.3,,Support_Ticket,1900.0
1656626,887932895,-1.0,1656626,-1,,,18.1,,Support_Ticket,1900.0
1657528,913884708,-1.0,1657528,-1,,,10.4,,Support_Ticket,1900.0
1657627,916625539,-1.0,1657627,-1,,,27.7,,Support_Ticket,1900.0
1662181,916476797,-1.0,1662181,-1,,,4.9,,Support_Ticket,1900.0
1664132,862941355,-1.0,1664132,-1,,,6.5,,Support_Ticket,1900.0
1664192,940664119,-1.0,1664192,-1,,,6.8,,Support_Ticket,1900.0
1665032,913732926,-1.0,1665032,-1,,,28.4,,Support_Ticket,1900.0
1694142,862908735,-1.0,1694142,-1,,,4.2,,Support_Ticket,1900.0
1694856,861122174,-1.0,1694856,-1,,,14.5,,Support_Ticket,1900.0
1715999,886032228,-1.0,1715999,-1,,,23.2,,Support_Ticket,1900.0
1717952,886920005,-1.0,1717952,-1,,,32.9,,Support_Ticket,1900.0
1718039,886928747,-1.0,1718039,-1,,,16.1,,Support_Ticket,1900.0
1719804,891720444,-1.0,1719804,-1,,,57.3,,Support_Ticket,1900.0
1722815,883437438,-1.0,1722815,-1,,,4.0,,Support_Ticket,1900.0
1724711,891513865,-1.0,1724711,-1,,,35.4,,Support_Ticket,1900.0
1724893,941527121,-1.0,1724893,-1,,,4.6,,Support_Ticket,1900.0
1745755,890645830,-1.0,1745755,-1,,,13.7,,Support_Ticket,1900.0
1749632,890677762,-1.0,1749632,-1,,,4.8,,Support_Ticket,1900.0
1752540,860378275,-1.0,1752540,-1,,,3.7,,Support_Ticket,1900.0
1754558,891720382,-1.0,1754558,-1,,,2.9,,Support_Ticket,1900.0
46731342,916473827,-1.0,46731342,-1,,,7.2,,Support_Ticket,1900.0
46735094,887162266,-1.0,46735094,-1,,,1.6,,Support_Ticket,1900.0
46735186,911825407,-1.0,46735186,-1,,,1.1,,Support_Ticket,1900.0
46762060,915670393,-1.0,46762060,-1,,,7.8,,Support_Ticket,1900.0
46764883,889013064,-1.0,46764883,-1,,,11.3,,Support_Ticket,1900.0
46768760,913918436,-1.0,46768760,-1,,,30.2,,Support_Ticket,1900.0
46794737,940724660,-1.0,46794737,-1,,,2.3,,Support_Ticket,1900.0
46794742,913763652,-1.0,46794742,-1,,,4.0,,Support_Ticket,1900.0
46796564,889720605,-1.0,46796564,-1,,,11.8,,Support_Ticket,1900.0
46797496,887908128,-1.0,46797496,-1,,,16.2,,Support_Ticket,1900.0
48877,912990204,-1.0,48877,-1,,,2.2,,Support_Ticket,1900.0
49714,884210200,-1.0,49714,-1,,,1.1,,Support_Ticket,1900.0
52663,885047978,-1.0,52663,-1,,,2.5,,Support_Ticket,1900.0
1508541,887905184,-1.0,1508541,-1,,,55.8,,Support_Ticket,1900.0
1508574,912816135,-1.0,1508574,-1,,,10.8,,Support_Ticket,1900.0
1509629,918356482,-1.0,1509629,-1,,,1.5,,Support_Ticket,1900.0
1511337,911860836,-1.0,1511337,-1,,,5.2,,Support_Ticket,1900.0
1511555,912008925,-1.0,1511555,-1,,,1.5,,Support_Ticket,1900.0
1513222,890736141,-1.0,1513222,-1,,,92.3,,Support_Ticket,1900.0
1514402,911891843,-1.0,1514402,-1,,,29.1,,Support_Ticket,1900.0
1515368,913949309,-1.0,1515368,-1,,,10.4,,Support_Ticket,1900.0
1538239,911827232,-1.0,1538239,-1,,,4.0,,Support_Ticket,1900.0
1540348,860377406,-1.0,1540348,-1,,,21.6,,Support_Ticket,1900.0
1541315,920318629,-1.0,1541315,-1,,,6.5,,Support_Ticket,1900.0
1542147,884186179,-1.0,1542147,-1,,,33.6,,Support_Ticket,1900.0
1596925,861301851,-1.0,1596925,-1,,,7.6,,Support_Ticket,1900.0
1597077,888055044,-1.0,1597077,-1,,,2.7,,Support_Ticket,1900.0
1598787,887963712,-1.0,1598787,-1,,,4.6,,Support_Ticket,1900.0
1603562,861151811,-1.0,1603562,-1,,,6.0,,Support_Ticket,1900.0
1603771,913707165,-1.0,1603771,-1,,,10.1,,Support_Ticket,1900.0
1605637,884240826,-1.0,1605637,-1,,,2.6,,Support_Ticket,1900.0
1627550,883233825,-1.0,1627550,-1,,,17.0,,Support_Ticket,1900.0
1632602,863095885,-1.0,1632602,-1,,,4.9,,Support_Ticket,1900.0
1634372,914809400,-1.0,1634372,-1,,,1.6,,Support_Ticket,1900.0
1656511,863124932,-1.0,1656511,-1,,,25.8,,Support_Ticket,1900.0
1656571,920174638,-1.0,1656571,-1,,,4.6,,Support_Ticket,1900.0
1657342,861249025,-1.0,1657342,-1,,,1.9,,Support_Ticket,1900.0
1658427,861189386,-1.0,1658427,-1,,,5.7,,Support_Ticket,1900.0
1660474,883323258,-1.0,1660474,-1,,,31.8,,Support_Ticket,1900.0
1661251,884239775,-1.0,1661251,-1,,,59.1,,Support_Ticket,1900.0
1661408,919397995,-1.0,1661408,-1,,,2.6,,Support_Ticket,1900.0
1663329,919424929,-1.0,1663329,-1,,,9.1,,Support_Ticket,1900.0
1686387,914809343,-1.0,1686387,-1,,,6.2,,Support_Ticket,1900.0
1688372,920263951,-1.0,1688372,-1,,,6.5,,Support_Ticket,1900.0
1693027,940518046,-1.0,1693027,-1,,,6.9,,Support_Ticket,1900.0
1717883,886980707,-1.0,1717883,-1,,,51.5,,Support_Ticket,1900.0
1721789,916566919,-1.0,1721789,-1,,,22.7,,Support_Ticket,1900.0
1723719,911947448,-1.0,1723719,-1,,,11.7,,Support_Ticket,1900.0
1724703,888030027,-1.0,1724703,-1,,,3.9,,Support_Ticket,1900.0
1746811,919216492,-1.0,1746811,-1,,,21.0,,Support_Ticket,1900.0
1747896,917517443,-1.0,1747896,-1,,,6.5,,Support_Ticket,1900.0
1738776322,862165888,-1.0,1738776322,-1,,,1.7,,Support_Ticket,1900.0
46730348,888029220,-1.0,46730348,-1,,,15.1,,Support_Ticket,1900.0
46730385,886213923,-1.0,46730385,-1,,,20.5,,Support_Ticket,1900.0
46730412,890707426,-1.0,46730412,-1,,,2.9,,Support_Ticket,1900.0
46731189,917460807,-1.0,46731189,-1,,,1.8,,Support_Ticket,1900.0
46760019,888893185,-1.0,46760019,-1,,,1.4,,Support_Ticket,1900.0
46760082,887905248,-1.0,46760082,-1,,,6.5,,Support_Ticket,1900.0
46763895,915550361,-1.0,46763895,-1,,,2.7,,Support_Ticket,1900.0
46764047,911888800,-1.0,46764047,-1,,,6.5,,Support_Ticket,1900.0
46791824,913761882,-1.0,46791824,-1,,,8.4,,Support_Ticket,1900.0
46791944,912873854,-1.0,46791944,-1,,,2.1,,Support_Ticket,1900.0
46793651,917606749,-1.0,46793651,-1,,,14.5,,Support_Ticket,1900.0
46795670,891603054,-1.0,46795670,-1,,,61.0,,Support_Ticket,1900.0
46796595,888916282,-1.0,46796595,-1,,,103.6,,Support_Ticket,1900.0
46819820,888025157,-1.0,46819820,-1,,,6.5,,Support_Ticket,1900.0
46822452,888891075,-1.0,46822452,-1,,,19.4,,Support_Ticket,1900.0
46828220,891689604,-1.0,46828220,-1,,,29.1,,Support_Ticket,1900.0
49837,885111431,-1.0,49837,-1,,,2.3,,Support_Ticket,1900.0
54488,889692647,-1.0,54488,-1,,,10.4,,Support_Ticket,1900.0
54609,911983039,-1.0,54609,-1,,,17.9,,Support_Ticket,1900.0
56468,891576114,-1.0,56468,-1,,,14.7,,Support_Ticket,1900.0
1507680,891753933,-1.0,1507680,-1,,,10.1,,Support_Ticket,1900.0
1508634,884394501,-1.0,1508634,-1,,,1.8,,Support_Ticket,1900.0
1511368,920412805,-1.0,1511368,-1,,,2.7,,Support_Ticket,1900.0
1513476,890771698,-1.0,1513476,-1,,,5.8,,Support_Ticket,1900.0
1538301,891629186,-1.0,1538301,-1,,,31.4,,Support_Ticket,1900.0
1538463,912102328,-1.0,1538463,-1,,,3.5,,Support_Ticket,1900.0
1542175,912034039,-1.0,1542175,-1,,,9.4,,Support_Ticket,1900.0
1546051,916655271,-1.0,1546051,-1,,,57.6,,Support_Ticket,1900.0
1567071,890828428,-1.0,1567071,-1,,,6.4,,Support_Ticket,1900.0
1568959,862136001,-1.0,1568959,-1,,,45.9,,Support_Ticket,1900.0
1569085,862225188,-1.0,1569085,-1,,,15.9,,Support_Ticket,1900.0
1569183,885253660,-1.0,1569183,-1,,,1.6,,Support_Ticket,1900.0
1570078,889662700,-1.0,1570078,-1,,,4.9,,Support_Ticket,1900.0
1571819,883379684,-1.0,1571819,-1,,,2.5,,Support_Ticket,1900.0
1572864,916681371,-1.0,1572864,-1,,,48.1,,Support_Ticket,1900.0
1574696,889932767,-1.0,1574696,-1,,,9.7,,Support_Ticket,1900.0
1574941,912757517,-1.0,1574941,-1,,,5.2,,Support_Ticket,1900.0
1575902,861210496,-1.0,1575902,-1,,,6.5,,Support_Ticket,1900.0
1597794,863117120,-1.0,1597794,-1,,,2.8,,Support_Ticket,1900.0
1603774,861064298,-1.0,1603774,-1,,,8.2,,Support_Ticket,1900.0
1604517,891543438,-1.0,1604517,-1,,,20.6,,Support_Ticket,1900.0
1627765,883262529,-1.0,1627765,-1,,,47.9,,Support_Ticket,1900.0
